W/L,winner,method,Round,Date,Fighter,Opponent,f_SLpM,f_SApM,f_TD_pct,f_W_pct,f_KO_pct,f_Sub_pct,f_Finish_pct,f_ctrl,o_SLpM,o_SApM,o_TD_pct,o_W_pct,o_KO_pct,o_Sub_pct,o_Finish_pct,o_ctrl,f_ELO,o_ELO,f_survivor_score,o_survivor_score
win,Rafael Dos,DEC,3,2013-08-28,Rafael Dos,Anjos Donald Cerrone,2.678,2.463,2.0,0.8,0.125,0.25,1.0,7.417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,1010.0,1000.0
win,Rafael Dos,DEC,3,2013-05-18,Rafael Dos,Anjos Evan Dunham,2.471,2.214,2.182,0.8,0.143,0.286,1.0,8.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0,1020.0,1000.0
win,Rafael Dos,DEC,3,2012-11-17,Rafael Dos,Anjos Mark Bocek,2.316,2.344,2.0,0.6,0.167,0.333,1.0,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1172.8609792957197,1000.0,2670.0,1000.0
win,Rafael Dos,DEC,3,2012-07-11,Rafael Dos,Anjos Anthony Njokuani,2.145,2.377,1.556,0.6,0.2,0.4,1.0,9.889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1008.0,1430.0,1020.0
win,Rafael Dos,SUB,1,2012-05-15,Rafael Dos,Anjos Kamal Shalorus,2.129,2.398,1.75,0.6,0.25,0.25,1.0,11.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0,1440.0,1000.0
loss,Anjos Gleison Tibau,DEC,3,2011-11-19,Rafael Dos,Anjos Gleison Tibau,2.218,2.141,2.0,0.8,0.25,0.25,1.0,12.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1160.0,1000.0,1390.0,1000.0
win,Rafael Dos,KO/TKO,1,2011-07-02,Rafael Dos,Anjos George Sotiropoulos,2.221,2.143,2.333,0.6,0.0,0.333,1.0,14.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0,1120.0,1000.0
loss,Anjos Clay Guida,SUB,3,2010-08-07,Rafael Dos,Anjos Clay Guida,2.364,2.241,2.6,0.6,0.0,0.333,1.0,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0,1080.0,1000.0
win,Rafael Dos,SUB,2,2010-04-10,Rafael Dos,Anjos Terry Etim,2.318,2.498,2.75,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
win,Rafael Dos,DEC,3,2010-01-11,Rafael Dos,Anjos Kyle Bradley,2.14,2.903,2.0,0.333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0,1110.0,1000.0
win,Rafael Dos,DEC,3,2009-09-19,Rafael Dos,Anjos Rob Emerson,1.365,3.548,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1120.0,1000.0
loss,Anjos Tyson Griffin,DEC,3,2009-04-01,Rafael Dos,Anjos Tyson Griffin,0.845,2.066,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,1310.0,1000.0
loss,Anjos Jeremy Stephens,KO/TKO,3,2008-11-15,Rafael Dos,Anjos Jeremy Stephens,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0,1110.0,1000.0
loss,Santos Ciryl Gane,KO/TKO,2,2020-12-12,Junior Dos,Santos Ciryl Gane,4.59,3.191,0.227,0.4,0.667,0.0,1.0,47.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1184.96124784642,1000.0,2770.0,1000.0
loss,Santos Jairzinho Rozenstruik,KO/TKO,2,2020-08-15,Junior Dos,Santos Jairzinho Rozenstruik,4.66,3.13,0.238,0.6,0.667,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
loss,Santos Curtis Blaydes,KO/TKO,2,2020-01-25,Junior Dos,Santos Curtis Blaydes,4.756,3.09,0.25,0.6,0.667,0.0,1.0,52.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,1530.0,1000.0
loss,Santos Francis Ngannou,KO/TKO,1,2019-06-29,Junior Dos,Santos Francis Ngannou,4.763,3.066,0.263,0.8,0.667,0.0,1.0,55.263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1700.0,1000.0
win,Junior Dos,KO/TKO,2,2019-03-09,Junior Dos,Santos Derrick Lewis,4.782,3.133,0.278,0.6,0.643,0.0,1.0,58.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
win,Junior Dos,KO/TKO,2,2018-12-01,Junior Dos,Santos Tai Tuivasa,4.83,3.169,0.294,0.6,0.615,0.0,1.0,61.765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0,870.0,1000.0
win,Junior Dos,DEC,5,2018-07-14,Junior Dos,Santos Blagoy Ivanov,4.888,3.322,0.312,0.4,0.667,0.0,1.0,65.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1150.0,1000.0
loss,Santos Stipe Miocic,KO/TKO,1,2017-05-13,Junior Dos,Santos Stipe Miocic,4.886,3.222,0.333,0.6,0.667,0.0,1.0,70.0,3.56,4.92,1.0,0.0,0.0,0.0,1.0,0.0,1000.0,1000.0,1000.0,1000.0
win,Junior Dos,DEC,5,2016-04-10,Junior Dos,Santos Ben Rothwell,4.663,3.245,0.357,0.4,0.727,0.0,1.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
loss,Santos Alistair Overeem,KO/TKO,2,2015-12-19,Junior Dos,Santos Alistair Overeem,4.822,3.242,0.385,0.6,0.727,0.0,1.0,80.769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0,1330.0,1000.0
win,Junior Dos,DEC,5,2014-12-13,Junior Dos,Santos Stipe Miocic,4.802,3.176,0.333,0.6,0.8,0.0,1.0,87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1039.0,992.0,1510.0,1100.0
loss,Santos Cain Velasquez,KO/TKO,5,2013-10-19,Junior Dos,Santos Cain Velasquez,5.462,2.675,0.364,0.8,0.8,0.0,1.0,0.636,4.527,2.494,5.5,0.5,0.0,0.0,1.0,0.0,1166.563914372109,991.25,2200.0,1100.0
win,Junior Dos,KO/TKO,3,2013-05-25,Junior Dos,Santos Mark Hunt,5.511,2.785,0.3,0.8,0.778,0.0,1.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1220.0,1000.0
loss,Santos Cain Velasquez,DEC,5,2012-12-29,Junior Dos,Santos Cain Velasquez,6.871,2.088,0.333,1.0,0.778,0.0,1.0,0.778,6.562,7.5,0.0,0.0,0.0,0.0,1.0,0.0,1032.0,1000.0,1540.0,1000.0
win,Junior Dos,KO/TKO,2,2012-05-26,Junior Dos,Santos Frank Mir,6.801,2.085,0.375,1.0,0.75,0.0,1.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1110.0,1000.0
win,Junior Dos,KO/TKO,1,2011-11-12,Junior Dos,Santos Cain Velasquez,6.786,1.99,0.429,1.0,0.714,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1133.75,1000.0,1410.0,1000.0
win,Junior Dos,DEC,3,2011-06-11,Junior Dos,Santos Shane Carwin,7.177,2.27,0.167,1.0,0.833,0.0,1.0,1.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1208.1775675630602,1000.0,1370.0,1000.0
win,Junior Dos,DEC,3,2010-08-07,Junior Dos,Santos Roy Nelson,6.074,1.975,0.0,1.0,1.0,0.0,1.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0,1320.0,1000.0
win,Junior Dos,KO/TKO,1,2010-03-21,Junior Dos,Santos Gabriel Gonzaga,6.293,1.894,0.0,1.0,1.0,0.0,1.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1171.2,1000.0,1420.0,1000.0
win,Junior Dos,KO/TKO,1,2010-01-02,Junior Dos,Santos Gilbert Yvel,6.246,1.965,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1032.0,1000.0,1120.0,1000.0
win,Junior Dos,KO/TKO,3,2009-09-19,Junior Dos,Santos Mirko Filipovic,8.444,2.667,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,1100.0,1000.0
win,Junior Dos,KO/TKO,1,2009-02-21,Junior Dos,Santos Stefan Struve,5.185,4.444,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1032.0,1000.0,1330.0,1000.0
win,Junior Dos,KO/TKO,1,2008-10-25,Junior Dos,Santos Fabricio Werdum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1172.0139604971707,1000.0,2750.0,1000.0
loss,Santos Josh Barnett,KO/TKO,1,2010-07-10,Geronimo dos,Santos Josh Barnett,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,963.9809463491389,1630.0,1200.0
loss,Santos Scott Askham,KO/TKO,1,2015-06-20,Antonio Dos,Santos Scott Askham,6.15,3.989,0.0,0.0,0.0,0.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,1800.0,1000.0
loss,Santos Daniel Sarafian,KO/TKO,2,2014-12-20,Antonio Dos,Santos Daniel Sarafian,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1055.0,1000.0,1130.0,1000.0
loss,Santos Anton Turkalj,DEC,3,2022-07-26,Acacio Dos,Santos Anton Turkalj,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0,970.0,1000.0
loss,Santos e Silva Shane Burgos,DEC,3,2016-12-09,Tiago dos,Santos e Silva Shane Burgos,3.669,3.941,0.333,0.667,0.0,0.0,1.0,3.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,1010.0,1000.0
win,Tiago dos,DEC,3,2015-09-05,Tiago dos,Santos e Silva Clay Collard,3.837,2.558,0.0,0.5,0.0,0.0,1.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,880.0,1000.0
loss,Santos e Silva Mike de la Torre,KO/TKO,1,2015-02-22,Tiago dos,Santos e Silva Mike de la Torre,4.133,2.0,0.0,1.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1055.0,1000.0,1350.0,1000.0
win,Tiago dos,DEC,3,2014-07-26,Tiago dos,Santos e Silva Akbarh Arreola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
loss,Caros Fodor,KO/TKO,3,2011-04-01,David Douglas,Caros Fodor,0.0,0.0,0.0,0.667,0.5,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1000.0,1000.0,980.0,1000.0
win,David Douglas,SUB,1,2011-02-18,David Douglas,Nick Gonzalez,0.0,0.0,0.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,1320.0,1000.0
win,David Douglas,KO/TKO,2,2010-10-22,David Douglas,Dominic Clark,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1009.0,1008.0,1640.0,1100.0
loss,Justin Wilcox,SUB,3,2009-08-15,David Douglas,Justin Wilcox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1200.0,1000.0
win,Damion Douglas,DEC,3,2011-04-01,Damion Douglas,Wayne Phillips,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
win,Lerryan Douglas,KO/TKO,1,2026-03-28,Lerryan Douglas,Julian Erosa,11.667,5.0,0.0,1.0,1.0,0.0,1.0,0.0,4.7,4.367,1.0,0.5,0.0,0.0,1.0,0.0,1143.1125,1000.0,1510.0,1000.0
win,Lerryan Douglas,KO/TKO,1,2025-09-09,Lerryan Douglas,Cam Teague,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,1010.0,1000.0
loss,Guy Mezger,KO/TKO,1,1995-04-07,John Dowdy,Guy Mezger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0,1900.0,1000.0
loss,Ramsey Nijem,DEC,3,2011-10-29,Danny Downes,Ramsey Nijem,2.114,3.378,0.0,0.333,0.0,0.0,1.0,197.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,890.0,1000.0
loss,Jeremy Stephens,DEC,3,2011-06-04,Danny Downes,Jeremy Stephens,2.103,3.212,0.0,0.5,0.0,0.0,1.0,282.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1183.184,1000.0,1450.0,1000.0
win,Danny Downes,DEC,3,2010-12-16,Danny Downes,Zhang Tiequan,2.152,6.457,0.0,0.0,0.0,0.0,1.0,376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1070.0,1000.0
loss,Chris Horodecki,SUB,3,2010-06-20,Danny Downes,Chris Horodecki,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0,1420.0,1000.0
loss,Nick Catone,SUB,2,2009-02-07,Derek Downey,Nick Catone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,1100.0,1000.0
loss,Rafael Cavalcante,KO/TKO,1,2008-02-16,John Doyle,Rafael Cavalcante,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,1080.0,1000.0
loss,Yoshihiro Nakao,SUB,1,2007-04-08,Edson Drago,Yoshihiro Nakao,1.758,3.956,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1094.0,1000.0,1140.0,1000.0
loss,Pawel Nastula,SUB,1,2006-07-01,Edson Drago,Pawel Nastula,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,979.0,1000.0,1730.0,1000.0
loss,Ty Miller,DEC,3,2025-08-12,Jimmy Drago,Ty Miller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,980.0,1000.0
loss,Sean Gauci,DEC,3,2024-10-08,Anthony Drilich,Sean Gauci,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1184.0549377319726,1000.0,2770.0,1000.0
win,Kyle Driscoll,DEC,3,2020-09-15,Kyle Driscoll,Dinis Paiva Jr.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0,1210.0,1000.0
nc,Draw,other,2,2007-11-16,Chris Drumm,Evan Esguerra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006.0,1000.0,1610.0,1000.0
loss,David Branch,DEC,3,2010-09-15,Tomasz Drwal,David Branch,4.996,3.085,1.8,0.6,0.667,0.333,1.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,1010.0,1000.0
loss,Rousimar Palhares,SUB,1,2010-03-27,Tomasz Drwal,Rousimar Palhares,5.165,3.189,2.25,0.75,0.667,0.333,1.0,44.5,1.8,0.6,1.0,1.0,0.0,1.0,1.0,0.0,1000.0,1000.0,1000.0,1000.0
win,Tomasz Drwal,SUB,2,2009-09-19,Tomasz Drwal,Drew McFedries,5.18,3.33,2.0,0.667,1.0,0.0,1.0,8.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1160.0,1000.0,1240.0,1000.0
win,Tomasz Drwal,KO/TKO,1,2009-06-20,Tomasz Drwal,Mike Ciesnolevicz,4.993,4.467,1.0,0.5,1.0,0.0,1.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
win,Tomasz Drwal,KO/TKO,1,2009-01-17,Tomasz Drwal,Ivan Serati,4.583,5.115,1.0,0.0,0.0,0.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1196.00688,1000.0,1550.0,1000.0
loss,Thiago Silva,KO/TKO,2,2007-09-08,Tomasz Drwal,Thiago Silva,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.846,0.0,0.0,1.0,0.0,1.0,1.0,0.0,992.0,992.0,1300.0,1100.0
loss,Albert Rios,DEC,3,2009-01-24,Antonio Duarte,Albert Rios,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,990.0,1000.0
loss,Ryan Couture,DEC,3,2012-07-14,Joe Duarte,Ryan Couture,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0,1110.0,1000.0
win,Joe Duarte,DEC,3,2011-08-12,Joe Duarte,Jorge Gurgel,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1032.0,1000.0,2000.0,1000.0
win,Joe Duarte,SUB,2,2011-04-09,Joe Duarte,Saad Awad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,958.0,1000.0,1610.0,1000.0
loss,Carli Judice,KO/TKO,1,2025-03-15,Yuneisy Duben,Carli Judice,20.548,11.507,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010.0,1000.0,1740.0,1000.0
win,Yuneisy Duben,KO/TKO,1,2024-09-03,Yuneisy Duben,Shannon Clark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1110.0,1000.0
loss,Marco Tulio,KO/TKO,2,2024-08-27,Matthieu Duclos,Marco Tulio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1133.094625,1000.0,1330.0,1000.0
loss,Vanessa Demopoulos,DEC,3,2024-05-18,Emily Ducote,Vanessa Demopoulos,6.933,7.983,0.25,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,1170.0,1000.0
win,Emily Ducote,DEC,3,2023-10-14,Emily Ducote,Ashley Yoder,6.644,8.378,0.0,0.333,0.0,0.0,1.0,0.0,3.467,4.667,0.0,0.0,0.0,0.0,1.0,0.0,1016.0,1000.0,1450.0,1000.0
loss,Loopy Godinez,DEC,3,2023-05-20,Emily Ducote,Loopy Godinez,6.233,8.167,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1610.0,1000.0
loss,Angela Hill,DEC,3,2022-12-03,Emily Ducote,Angela Hill,7.733,4.2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0,1080.0,1000.0
win,Emily Ducote,DEC,3,2022-07-16,Emily Ducote,Jessica Penne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,1130.0,1000.0
loss,Fatima Kline,KO/TKO,2,2025-01-11,Viktoriia Dudakova,Fatima Kline,3.446,3.775,2.0,0.75,0.333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1171.2,1000.0,1340.0,1000.0
loss,Sam Hughes,DEC,3,2024-08-03,Viktoriia Dudakova,Sam Hughes,3.141,2.454,1.667,1.0,0.333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
win,Viktoriia Dudakova,DEC,3,2023-10-21,Viktoriia Dudakova,Jinh Yu Frey,1.413,1.799,2.5,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1171.1710920907344,1000.0,2870.0,1000.0
win,Viktoriia Dudakova,KO/TKO,1,2023-07-15,Viktoriia Dudakova,Istela Nunes,1.267,1.733,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1310.0,1000.0
win,Viktoriia Dudakova,DEC,3,2022-08-30,Viktoriia Dudakova,Maria Silva,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0,1090.0,1000.0
loss,Marion Reneau,KO/TKO,3,2016-11-19,Milana Dudieva,Marion Reneau,0.579,3.266,1.5,0.5,0.0,0.0,1.0,314.0,5.667,1.867,0.0,1.0,0.0,0.0,1.0,16.0,1032.0,1000.0,1520.0,1000.0
loss,Julianna Pena,KO/TKO,1,2015-04-04,Milana Dudieva,Julianna Pena,0.733,1.667,2.0,1.0,0.0,0.0,1.0,453.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,1010.0,1000.0
win,Milana Dudieva,DEC,3,2014-08-23,Milana Dudieva,Elizabeth Phillips,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0,1190.0,1000.0
nc,Draw,other,1,2019-09-14,Todd Duffee,Jeff Hughes,5.579,2.611,0.0,0.4,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,1010.0,1000.0
loss,Frank Mir,KO/TKO,1,2015-07-15,Todd Duffee,Frank Mir,5.437,1.791,0.0,0.6,1.0,0.0,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.936,1000.0,1400.0,1000.0
win,Todd Duffee,KO/TKO,1,2014-12-06,Todd Duffee,Anthony Hamilton,5.105,1.724,0.0,0.5,1.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1182.2863983999998,1000.0,1370.0,1000.0
win,Todd Duffee,KO/TKO,1,2012-12-29,Todd Duffee,Philip De Fries,4.379,1.46,0.0,0.333,1.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1055.0,1000.0,2020.0,1000.0
loss,Alistair Overeem,KO/TKO,1,2010-12-31,Todd Duffee,Alistair Overeem,4.331,1.102,0.0,0.5,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1550.0,1000.0
loss,Mike Russow,KO/TKO,3,2010-05-29,Todd Duffee,Mike Russow,34.286,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0,1150.0,1000.0
win,Todd Duffee,KO/TKO,1,2009-08-29,Todd Duffee,Tim Hague,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1008.0,1710.0,1100.0
loss,Marion Reneau,DEC,3,2015-01-03,Alexis Dufresne,Marion Reneau,0.8,1.0,3.0,0.0,0.0,0.0,1.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,910.0,1000.0
loss,Sarah Moras,DEC,3,2014-07-06,Alexis Dufresne,Sarah Moras,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1032.0,1000.0,1210.0,1000.0
loss,Matt Serra,SUB,1,2002-03-22,Kelly Dullanty,Matt Serra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0,1030.0,1000.0
loss,Donte Johnson,SUB,2,2025-11-01,Sedriques Dumas,Donte Johnson,2.123,2.502,0.625,0.4,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
nc,Draw,other,1,2025-09-13,Sedriques Dumas,Zach Reese,2.104,2.504,0.714,0.6,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
loss,Michal Oleksiejczuk,KO/TKO,1,2025-04-12,Sedriques Dumas,Michal Oleksiejczuk,2.155,2.032,0.833,0.6,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0,1100.0,1000.0
win,Sedriques Dumas,DEC,3,2024-08-03,Sedriques Dumas,Denis Tiuliulin,1.758,2.139,0.4,0.6,0.0,0.333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
loss,Nursulton Ruziboev,KO/TKO,1,2024-03-30,Sedriques Dumas,Nursulton Ruziboev,1.882,2.011,0.5,0.75,0.0,0.333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
win,Sedriques Dumas,DEC,3,2023-10-21,Sedriques Dumas,Abu Azaitar,1.64,1.556,0.333,0.667,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1055.0,1000.0,1620.0,1000.0
win,Sedriques Dumas,DEC,3,2023-06-24,Sedriques Dumas,Cody Brundage,2.505,3.871,0.5,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,960.0,1000.0
