W/L,winner,Date,Fighter,Opponent,f_SLpM,f_SApM,f_TD_pct,f_W_pct,f_KO_pct,f_Sub_pct,f_Finish_pct,o_SLpM,o_SApM,o_TD_pct,o_W_pct,o_KO_pct,o_Sub_pct,o_Finish_pct,f_ELO,o_ELO
loss,Tom Watson,2014-08-16,Sam Alvey,Tom Watson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1119.581747433349,1016.3986261508973
win,Christopher Alvidrez,2025-09-30,Christopher Alvidrez,Eliezer Kubanza,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0
loss,Iwo Baraniewski,2025-09-16,Mahamed Aly,Iwo Baraniewski,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1175.7268477415655,1000.0
loss,KJ Noons,2010-03-22,Andre Amado,KJ Noons,1.037,5.879,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Katsunori Kikuno,2009-07-20,Andre Amado,Katsunori Kikuno,1.179,5.897,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1032.0,1000.0
loss,Eddie Alvarez,2008-03-15,Andre Amado,Eddie Alvarez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1032.0,1010.345278199854
win,Adlan Amagov,2013-10-19,Adlan Amagov,TJ Waldburger,1.736,0.427,1.8,0.8,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0
win,Adlan Amagov,2013-04-06,Adlan Amagov,Chris Spang,1.142,0.497,0.75,0.75,0.667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,968.0,1000.0
win,Adlan Amagov,2012-08-18,Adlan Amagov,Keith Berry,0.879,0.517,1.0,0.667,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Robbie Lawler,2012-01-07,Adlan Amagov,Robbie Lawler,0.913,0.228,0.5,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0
win,Adlan Amagov,2011-11-18,Adlan Amagov,Anthony Smith,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1009.6211087258641
win,Adlan Amagov,2011-07-22,Adlan Amagov,Ron Stallings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0
loss,dos Santos Sarah Frota,2018-08-10,Maiara Amanajas,dos Santos Sarah Frota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0
win,Chris Amarante,2006-06-09,Chris Amarante,Sean Bassett,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0
loss,Ikuhisa Minowa,2010-03-22,Jimmy Ambriz,Ikuhisa Minowa,0.773,9.124,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0
loss,Sergei Kharitonov,2008-09-23,Jimmy Ambriz,Sergei Kharitonov,0.237,6.403,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1112.3589289435772,1000.0
loss,Ricco Rodriguez,2005-10-14,Jimmy Ambriz,Ricco Rodriguez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.635,0.966,2.0,1.0,1.0,0.0,1.0,1155.0428733103638,1000.0
loss,Mike Pyle,2008-07-19,JJ Ambrose,Mike Pyle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1191.6060647119,988.975469
loss,Joe Pyfer,2022-09-17,Alen Amedovski,Joe Pyfer,0.55,3.914,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1273.1580088844062,1000.0
loss,Joseph Holmes,2022-05-21,Alen Amedovski,Joseph Holmes,0.523,3.141,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984.7194962344186,1000.0
loss,John Phillips,2019-09-28,Alen Amedovski,John Phillips,0.4,2.867,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,991.0,1000.0
loss,Krzysztof Jotko,2019-04-20,Alen Amedovski,Krzysztof Jotko,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.533,1.467,2.0,1.0,0.0,0.0,1.0,1163.4259683996559,1000.0
loss,Jamall Emmers,2025-11-08,Hyder Amil,Jamall Emmers,6.845,4.184,0.4,0.8,0.5,0.0,1.0,4.133,2.0,1.0,1.0,0.0,0.0,1.0,1053.654721800146,1000.0
loss,Jose Delgado,2025-06-28,Hyder Amil,Jose Delgado,6.844,3.997,0.5,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0
win,Hyder Amil,2025-03-01,Hyder Amil,William Gomis,6.314,2.233,0.333,1.0,0.667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,994.8125420053364
win,Hyder Amil,2024-07-20,Hyder Amil,JeongYeong Lee,4.73,2.162,0.5,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Hyder Amil,2024-02-10,Hyder Amil,Fernie Garcia,1.733,1.467,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,994.8125420053364
win,Hyder Amil,2023-08-15,Hyder Amil,Emrah Sonmez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1016.0
loss,Jack Shore,2023-03-18,Makwan Amirkhani,Jack Shore,1.325,2.888,2.643,0.2,0.143,0.571,1.0,2.4,3.0,6.0,1.0,0.0,0.0,1.0,1008.0,1000.0
loss,Jonathan Pearce,2022-07-23,Makwan Amirkhani,Jonathan Pearce,1.334,2.38,2.615,0.4,0.143,0.571,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1082.0,1000.0
win,Makwan Amirkhani,2022-03-19,Makwan Amirkhani,Mike Grundy,1.344,2.398,2.833,0.2,0.167,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0
loss,Lerone Murphy,2021-10-30,Makwan Amirkhani,Lerone Murphy,1.37,2.47,2.636,0.4,0.167,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1008.0
loss,Kamuela Kirk,2021-06-05,Makwan Amirkhani,Kamuela Kirk,1.375,2.557,2.4,0.6,0.167,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0
loss,Edson Barboza,2020-10-10,Makwan Amirkhani,Edson Barboza,1.483,2.629,2.333,0.6,0.167,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1091.654721800146,1000.0
win,Makwan Amirkhani,2020-07-11,Makwan Amirkhani,Danny Henry,1.516,2.658,2.5,0.4,0.2,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,990.3788912741359,1000.0
loss,Shane Burgos,2019-11-02,Makwan Amirkhani,Shane Burgos,1.516,1.727,2.429,0.6,0.2,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1023.6214446406689,1008.4607837819268
win,Makwan Amirkhani,2019-06-01,Makwan Amirkhani,Chris Fishgold,1.602,1.731,2.667,0.6,0.25,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1008.0
win,Makwan Amirkhani,2018-05-27,Makwan Amirkhani,Jason Knight,1.538,1.666,2.6,0.6,0.333,0.333,1.0,5.067,2.733,1.0,1.0,0.0,0.0,1.0,1000.0,1000.0
loss,Arnold Allen,2017-03-18,Makwan Amirkhani,Arnold Allen,2.26,0.833,1.667,1.0,0.333,0.333,1.0,2.024,2.249,2.5,1.0,0.0,0.5,1.0,968.0,1000.0
win,Makwan Amirkhani,2016-02-27,Makwan Amirkhani,Mike Wilkinson,3.303,0.55,0.5,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1112.3589289435772,1000.0
win,Makwan Amirkhani,2015-06-20,Makwan Amirkhani,Masio Fullen,45.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0
win,Makwan Amirkhani,2015-01-24,Makwan Amirkhani,Andy Ogle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1032.0,1000.0
loss,Mizuki,2025-10-25,Jaqueline Amorim,Mizuki,2.685,1.429,1.2,0.8,0.25,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1292.2790695063145,1000.0
win,Jaqueline Amorim,2025-04-26,Jaqueline Amorim,Polyana Viana,3.049,1.717,1.0,0.75,0.333,0.667,1.0,3.067,2.667,1.0,0.0,0.0,0.0,1.0,1165.8958744420893,1008.0
win,Jaqueline Amorim,2024-09-07,Jaqueline Amorim,Vanessa Demopoulos,3.332,1.847,1.0,0.667,0.5,0.5,1.0,4.667,6.2,0.0,0.0,0.0,0.0,1.0,1008.0,1000.0
win,Jaqueline Amorim,2024-03-16,Jaqueline Amorim,Cory McKenna,3.417,1.813,1.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1012.0,1016.0
win,Jaqueline Amorim,2023-08-12,Jaqueline Amorim,Montserrat Conejo Ruiz,0.8,3.067,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,984.0
loss,Sam Hughes,2023-04-08,Jaqueline Amorim,Sam Hughes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1009.0,1000.0
win,Yaroslav Amosov,2025-12-13,Yaroslav Amosov,Neil Magny,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Bertrand Amoussou,2004-05-23,Bertrand Amoussou,Raou Raou,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0
loss,Kazuhiro Nakamura,2010-07-10,Karl Amoussou,Kazuhiro Nakamura,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.211,1.474,2.0,1.0,0.0,1.0,1.0,992.0,1000.0
draw,Draw,2010-02-26,Karl Amoussou,Trevor Prangley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Eryk Anders,2026-03-14,Eryk Anders,Brad Tavares,3.512,4.09,1.368,0.6,0.556,0.0,1.0,3.1,4.175,0.5,0.5,0.0,0.0,1.0,1000.0,1000.0
loss,Christian Leroy Duncan,2025-08-09,Eryk Anders,Christian Leroy Duncan,3.543,4.053,1.389,0.6,0.556,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,992.0
win,Eryk Anders,2024-12-07,Eryk Anders,Chris Weidman,3.413,4.167,1.471,0.4,0.5,0.0,1.0,1.933,2.2,5.0,1.0,0.0,0.0,1.0,969.4389924688371,1000.0
win,Eryk Anders,2024-03-02,Eryk Anders,Jamie Pickett,3.558,4.386,1.25,0.4,0.571,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980.7577825482717,1008.0
loss,Marc-Andre Barriault,2023-06-10,Eryk Anders,Marc-Andre Barriault,3.393,4.223,1.267,0.4,0.571,0.0,1.0,9.442,7.232,0.0,1.0,1.0,0.0,1.0,1016.0,1000.0
win,Eryk Anders,2022-12-03,Eryk Anders,Kyle Daukaus,3.261,4.198,1.286,0.2,0.5,0.0,1.0,2.267,2.733,3.0,0.0,0.0,0.0,1.0,1140.0,969.9501189962461
loss,JunYong Park,2022-05-21,Eryk Anders,JunYong Park,3.158,3.93,1.154,0.4,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Andre Muniz,2021-12-11,Eryk Anders,Andre Muniz,3.205,3.96,1.25,0.6,0.5,0.0,1.0,2.333,1.6,3.0,1.0,0.0,0.0,1.0,1000.0,1000.0
win,Eryk Anders,2021-06-12,Eryk Anders,Darren Stewart,3.234,4.151,1.364,0.4,0.6,0.0,1.0,3.249,9.314,0.0,0.0,0.0,0.0,1.0,992.0,1000.0
nc,Draw,2021-03-13,Eryk Anders,Darren Stewart,3.025,4.182,1.2,0.4,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0
loss,Krzysztof Jotko,2020-05-16,Eryk Anders,Krzysztof Jotko,3.061,4.155,1.333,0.4,0.6,0.0,1.0,2.7,0.933,3.0,1.0,0.0,0.0,1.0,1000.0,1000.0
win,Eryk Anders,2019-10-12,Eryk Anders,Gerald Meerschaert,2.887,4.062,1.5,0.4,0.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1008.0
win,Eryk Anders,2019-06-29,Eryk Anders,Vinicius Moreira,2.817,4.094,1.714,0.2,0.667,0.0,1.0,3.923,3.462,3.0,1.0,0.0,1.0,1.0,1151.98615061168,989.6250840106727
loss,Khalil Rountree Jr.,2019-04-13,Eryk Anders,Khalil Rountree Jr.,3.116,3.893,2.0,0.4,0.667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Elias Theodorou,2018-12-08,Eryk Anders,Elias Theodorou,2.865,3.43,2.4,0.6,0.667,0.0,1.0,2.467,1.6,0.0,1.0,0.0,0.0,1.0,1000.9903586727432,1140.6208759496094
loss,Thiago Santos,2018-09-22,Eryk Anders,Thiago Santos,3.056,2.587,1.5,0.75,0.667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1104.4938039175267,989.825645471928
win,Eryk Anders,2018-08-25,Eryk Anders,Tim Williams,3.124,2.471,2.0,0.667,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Lyoto Machida,2018-02-03,Eryk Anders,Lyoto Machida,5.698,2.458,1.5,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0
win,Eryk Anders,2017-12-09,Eryk Anders,Markus Perez,7.931,4.828,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Eryk Anders,2017-07-22,Eryk Anders,Rafael Natal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.867,1.667,2.0,0.0,0.0,0.0,1.0,1000.0,1000.0
loss,Rafael Carino,1996-05-17,Matt Andersen,Rafael Carino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Jon Hess,1995-04-07,Andy Anderson,Jon Hess,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,John Lewis,1999-09-24,Lowell Anderson,John Lewis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1177.421923012067,1015.3125501403216
loss,Jan Blachowicz,2020-02-15,Corey Anderson,Jan Blachowicz,4.45,2.181,3.786,0.8,0.3,0.0,1.0,1.333,5.6,1.0,0.0,0.0,0.0,1.0,1000.0,1000.0
win,Corey Anderson,2019-11-02,Corey Anderson,Johnny Walker,4.371,2.204,4.0,0.6,0.222,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Corey Anderson,2018-12-29,Corey Anderson,Ilir Latifi,4.55,2.205,4.333,0.6,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1055.0,1008.0
win,Corey Anderson,2018-07-22,Corey Anderson,Glover Teixeira,4.709,2.307,4.091,0.4,0.286,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1038.782105499411,1000.0
win,Corey Anderson,2018-04-21,Corey Anderson,Patrick Cummins,4.768,2.34,3.3,0.4,0.333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1008.0
loss,Ovince Saint Preux,2017-11-04,Corey Anderson,Ovince Saint Preux,5.01,2.376,3.222,0.6,0.333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Jimi Manuwa,2017-03-18,Corey Anderson,Jimi Manuwa,5.106,2.39,3.625,0.8,0.333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0
win,Corey Anderson,2016-12-09,Corey Anderson,Sean O'Connell,4.805,2.491,3.429,0.6,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0
loss,Mauricio Rua,2016-05-14,Corey Anderson,Mauricio Rua,5.032,2.35,3.333,0.8,0.2,0.0,1.0,4.978,0.786,1.0,1.0,1.0,0.0,1.0,1000.0,1000.0
win,Corey Anderson,2016-03-05,Corey Anderson,Tom Lawlor,5.372,2.421,3.8,0.8,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0
win,Corey Anderson,2015-11-07,Corey Anderson,Fabio Maldonado,5.826,2.648,3.25,0.75,0.333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1156.654721800146,1000.0
win,Corey Anderson,2015-09-05,Corey Anderson,Jan Blachowicz,5.937,3.299,3.0,0.667,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1016.064
loss,Gian Villante,2015-04-18,Corey Anderson,Gian Villante,4.308,1.873,4.5,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0
win,Corey Anderson,2014-12-06,Corey Anderson,Justin Jones,23.607,1.967,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984.0,1000.0
win,Corey Anderson,2014-07-06,Corey Anderson,Matt Van Buren,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Amanda Nunes,2021-03-06,Megan Anderson,Amanda Nunes,1.823,2.939,0.2,0.6,0.667,0.333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0
win,Megan Anderson,2020-02-29,Megan Anderson,Norma Dumont,1.797,3.167,0.25,0.5,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0
win,Megan Anderson,2019-10-05,Megan Anderson,Zarah Fairn,1.648,3.708,0.0,0.333,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Felicia Spencer,2019-05-18,Megan Anderson,Felicia Spencer,1.811,3.122,0.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Megan Anderson,2018-12-29,Megan Anderson,Cat Zingano,1.733,3.133,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0
loss,Holly Holm,2018-06-09,Megan Anderson,Holly Holm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1112.5205750087187,1015.2805037655814
loss,Andrey Pulyaev,2024-08-27,Liam Anderson,Andrey Pulyaev,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1032.0,1000.0
loss,Zhu Kangjie,2024-05-18,Tatsuya Ando,Zhu Kangjie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1018.0,1016.0
loss,Murilo Rua,2001-12-23,Alex Andrade,Murilo Rua,2.099,1.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.1874579946636,1000.0
loss,Amaury Bitetti,2000-06-09,Alex Andrade,Amaury Bitetti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010.7644948821239,1000.0
loss,Loopy Godinez,2025-08-16,Jessica Andrade,Loopy Godinez,6.391,5.492,1.379,0.4,0.353,0.176,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0
loss,Jasmine Jasudavicius,2025-05-10,Jessica Andrade,Jasmine Jasudavicius,6.44,5.506,1.429,0.4,0.353,0.176,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1008.0
loss,Natalia Silva,2024-09-07,Jessica Andrade,Natalia Silva,6.624,5.37,1.481,0.4,0.353,0.176,1.0,2.533,1.733,0.0,1.0,0.0,0.0,1.0,1154.843163231143,1000.0
win,Jessica Andrade,2024-04-13,Jessica Andrade,Marina Rodriguez,6.667,5.364,1.5,0.4,0.375,0.188,1.0,7.867,3.333,0.0,1.0,0.0,0.0,1.0,1024.0,1000.0
win,Jessica Andrade,2023-11-11,Jessica Andrade,Mackenzie Dern,6.676,5.343,1.56,0.4,0.333,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1271.8195346408725,1003.159610699833
loss,Tatiana Suarez,2023-08-05,Jessica Andrade,Tatiana Suarez,6.821,5.396,1.625,0.6,0.333,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1032.0,1000.0
loss,Yan Xiaonan,2023-05-06,Jessica Andrade,Yan Xiaonan,6.839,5.336,1.696,0.6,0.333,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0
loss,Erin Blanchfield,2023-02-18,Jessica Andrade,Erin Blanchfield,6.803,5.263,1.773,0.8,0.333,0.2,1.0,7.423,3.225,1.5,1.0,0.0,0.5,1.0,1000.0,1000.0
win,Jessica Andrade,2023-01-21,Jessica Andrade,Lauren Murphy,6.158,5.157,1.81,0.6,0.357,0.214,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0
win,Jessica Andrade,2022-04-23,Jessica Andrade,Amanda Lemos,6.243,5.206,1.9,0.4,0.385,0.154,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Jessica Andrade,2021-09-25,Jessica Andrade,Cynthia Calvillo,6.152,5.198,2.0,0.4,0.333,0.167,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1151.9034916702628,1000.0
loss,Valentina Shevchenko,2021-04-24,Jessica Andrade,Valentina Shevchenko,6.377,5.259,2.111,0.6,0.333,0.167,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0
win,Jessica Andrade,2020-10-17,Jessica Andrade,Katlyn Cerminara,6.395,5.298,2.118,0.6,0.273,0.182,1.0,7.0,5.6,0.0,1.0,0.0,0.0,1.0,1055.0,992.0
loss,Rose Namajunas,2020-07-11,Jessica Andrade,Rose Namajunas,6.548,5.282,2.188,0.8,0.273,0.182,1.0,6.904,5.9,0.0,0.0,0.0,0.0,1.0,1001.0,1000.0
loss,Zhang Weili,2019-08-31,Jessica Andrade,Zhang Weili,6.551,5.127,2.333,0.8,0.273,0.182,1.0,12.217,2.443,1.0,1.0,0.0,1.0,1.0,1010.3749159893273,1016.0
win,Jessica Andrade,2019-05-11,Jessica Andrade,Rose Namajunas,6.585,5.036,2.357,0.8,0.2,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Jessica Andrade,2018-09-08,Jessica Andrade,Karolina Kowalkiewicz,6.421,4.943,2.538,0.8,0.111,0.222,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0
win,Jessica Andrade,2018-02-24,Jessica Andrade,Tecia Pennington,6.452,4.981,1.917,0.8,0.125,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1167.6205523261563,1000.0
win,Jessica Andrade,2017-09-22,Jessica Andrade,Claudia Gadelha,6.093,5.247,1.727,0.6,0.143,0.286,1.0,7.4,4.667,4.0,1.0,0.0,0.0,1.0,1130.8467397402287,1000.0
loss,Joanna Jedrzejczyk,2017-05-13,Jessica Andrade,Joanna Jedrzejczyk,6.801,4.289,1.7,0.8,0.143,0.286,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1043.5205750087187,1000.0
win,Jessica Andrade,2017-02-04,Jessica Andrade,Angela Hill,6.451,3.991,1.667,0.6,0.167,0.333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1008.506790953437
win,Jessica Andrade,2016-09-10,Jessica Andrade,Joanne Wood,6.577,4.061,1.625,0.6,0.2,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1016.0
win,Jessica Andrade,2016-06-04,Jessica Andrade,Jessica Penne,5.656,4.135,1.857,0.6,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Raquel Pennington,2015-09-05,Jessica Andrade,Raquel Pennington,5.911,4.139,1.5,0.8,0.0,0.25,1.0,5.467,4.4,2.0,0.0,0.0,0.0,1.0,1166.0742669110448,1058.0
win,Jessica Andrade,2015-07-15,Jessica Andrade,Sarah Moras,6.762,5.11,1.2,0.6,0.0,0.333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Marion Reneau,2015-02-22,Jessica Andrade,Marion Reneau,6.92,5.195,1.5,0.75,0.0,0.333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Jessica Andrade,2014-09-13,Jessica Andrade,Larissa Pacheco,7.24,5.648,1.667,0.667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Jessica Andrade,2014-03-15,Jessica Andrade,Raquel Pennington,9.019,5.762,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0
win,Jessica Andrade,2013-10-26,Jessica Andrade,Rosi Sexton,1.117,5.587,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0
loss,Liz Carmouche,2013-07-27,Jessica Andrade,Liz Carmouche,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1032.0,1000.0
win,Viscardi Andrade,2016-03-19,Viscardi Andrade,Richard Walsh,3.608,2.627,0.333,0.667,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1253.0133399649997,1000.0
win,Viscardi Andrade,2015-11-07,Viscardi Andrade,Gasan Umalatov,2.169,2.711,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.0,977.0
loss,Nicholas Musoke,2014-02-15,Viscardi Andrade,Nicholas Musoke,7.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
