W/L,winner,method,Round,Date,Fighter,Opponent,f_SLpM,f_SApM,f_TD_pct,f_W_pct,f_KO_pct,f_Sub_pct,f_Finish_pct,f_ctrl,o_SLpM,o_SApM,o_TD_pct,o_W_pct,o_KO_pct,o_Sub_pct,o_Finish_pct,o_ctrl,f_ELO,o_ELO,f_survivor_score,o_survivor_score
win,Denise Gomes,KO/TKO,2,2023-04-15,Denise Gomes,Bruna Brasil,4.067,3.433,0.0,0.5,0.0,0.0,1.0,165.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984.0,1000.0,1590.0,1000.0
loss,Loma Lookboonmee,DEC,3,2022-09-17,Denise Gomes,Loma Lookboonmee,6.867,3.667,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.533,1.0,0.0,0.0,0.0,1.0,0.0,1000.0,992.0,1810.0,1100.0
win,Denise Gomes,DEC,3,2022-08-23,Denise Gomes,Rayanne dos Santos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1060.0,1000.0
loss,Richard Crunkilton,DEC,3,2008-03-26,Sergio Gomez,Richard Crunkilton,1.32,0.36,4.0,0.0,0.0,0.0,1.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1057.1493567988505,1000.0,1840.0,1000.0
loss,Marcus Hicks,SUB,2,2007-05-12,Sergio Gomez,Marcus Hicks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1094.86,1000.0,1140.0,1100.0
loss,Wagnney Fabiano,DEC,3,2010-06-20,Frank Gomez,Wagnney Fabiano,2.3,0.862,1.0,0.667,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,993.7933088137622,1000.0,920.0
win,Frank Gomez,DEC,3,2009-11-18,Frank Gomez,Seth Dikun,3.529,0.428,0.5,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,1000.0,560.0,1000.0
win,Frank Gomez,SUB,2,2009-06-07,Frank Gomez,Noah Thomas,0.0,0.87,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1032.0,1000.0,900.0,1000.0
loss,Scott Jorgensen,SUB,1,2009-01-25,Frank Gomez,Scott Jorgensen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0,920.0,1000.0
win,Alan Gomez,DEC,3,2008-10-03,Alan Gomez,Jordan Goodwin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1600.0,1000.0
win,David Gomez,DEC,3,2010-01-30,David Gomez,Craig Oxley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0,1030.0,1000.0
loss,Phil Harris,DEC,3,2013-02-16,Ulysses Gomez,Phil Harris,4.248,9.027,0.0,0.0,0.0,0.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.010065619355,1016.064,890.0,1170.0
loss,John Moraga,KO/TKO,1,2012-08-04,Ulysses Gomez,John Moraga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,977.0,1510.0,820.0
loss,Jose Quinonez,DEC,3,2016-09-17,Joey Gomez,Jose Quinonez,1.627,5.642,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,992.0,1690.0,1100.0
loss,Rob Font,KO/TKO,2,2016-01-17,Joey Gomez,Rob Font,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1055.0,1000.0,910.0,1000.0
loss,Dan Ige,SUB,3,2017-07-25,Luis Gomez,Dan Ige,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1098.1493567988505,1000.0,1940.0,1000.0
loss,Kevin Aguilar,DEC,3,2018-07-10,Joey Gomez,Kevin Aguilar,2.436,4.46,0.5,0.0,0.0,0.0,1.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1032.0,1000.0,940.0,1000.0
loss,Ignacio Bahamondes,KO/TKO,2,2020-11-04,Edson Gomez,Ignacio Bahamondes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,993.7933088137622,1000.0,1100.0,1000.0
loss,Juarez Karolina Kowalkiewicz,DEC,3,2022-11-12,Silvana Gomez,Juarez Karolina Kowalkiewicz,2.62,2.37,0.0,0.333,1.0,0.0,1.0,95.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0,790.0,1000.0
win,Silvana Gomez,KO/TKO,1,2022-06-11,Silvana Gomez,Juarez Liang Na,1.955,2.256,0.0,0.0,0.0,0.0,1.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1187.133841026,1000.0,770.0,1000.0
loss,Juarez Vanessa Demopoulos,SUB,1,2022-01-22,Silvana Gomez,Juarez Vanessa Demopoulos,0.709,2.598,0.0,0.0,0.0,0.0,1.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1055.0,1000.0,950.0,1000.0
loss,Juarez Loopy Godinez,SUB,1,2021-10-09,Silvana Gomez,Juarez Loopy Godinez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1023.0,1000.0,1540.0,1000.0
loss,Dong Hyun Ma,KO/TKO,1,2017-09-22,Takanori Gomi,Dong Hyun Ma,4.008,3.644,0.586,0.2,0.529,0.176,1.0,8.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984.064,932.0,1790.0,380.0
loss,Jon Tuck,SUB,1,2017-06-17,Takanori Gomi,Jon Tuck,4.032,3.63,0.607,0.2,0.529,0.176,1.0,8.321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,969.0,947.064,480.0,1890.0
loss,Jim Miller,KO/TKO,1,2016-07-09,Takanori Gomi,Jim Miller,4.074,3.632,0.63,0.4,0.529,0.176,1.0,8.63,1.304,5.217,1.0,1.0,0.0,1.0,1.0,0.0,1029.1493567988505,1000.0,2040.0,1000.0
loss,Joe Lauzon,KO/TKO,1,2015-07-25,Takanori Gomi,Joe Lauzon,4.093,3.604,0.654,0.6,0.529,0.176,1.0,8.962,2.553,3.83,0.0,1.0,0.0,1.0,1.0,0.0,1000.0,1000.0,670.0,1000.0
loss,Myles Jury,KO/TKO,1,2014-09-20,Takanori Gomi,Myles Jury,4.12,3.581,0.68,0.6,0.529,0.176,1.0,9.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1008.0,850.0,1100.0
win,Takanori Gomi,DEC,3,2014-04-26,Takanori Gomi,Isaac Vallie-Flagg,3.737,3.281,0.708,0.4,0.562,0.188,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
loss,Diego Sanchez,DEC,3,2013-03-02,Takanori Gomi,Diego Sanchez,3.583,3.184,0.739,0.4,0.562,0.188,1.0,0.0,4.696,1.459,2.0,1.0,0.5,0.0,1.0,250.0,1027.86,1000.0,1040.0,1000.0
win,Takanori Gomi,DEC,3,2012-11-10,Takanori Gomi,Mac Danzig,3.582,3.074,0.727,0.4,0.6,0.2,1.0,0.0,2.4,2.867,1.0,0.0,0.0,0.0,1.0,0.0,1000.0,1000.0,1000.0,1000.0
win,Takanori Gomi,KO/TKO,2,2012-02-25,Takanori Gomi,Eiji Mitsuoka,3.427,3.007,0.762,0.2,0.571,0.214,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,987.5866176275244,1000.0,1200.0,1000.0
loss,Nate Diaz,SUB,1,2011-09-24,Takanori Gomi,Nate Diaz,3.51,2.84,0.8,0.2,0.571,0.214,1.0,0.0,2.159,2.285,1.0,0.75,0.0,1.0,1.0,64.25,1008.0,1000.0,770.0,1000.0
loss,Clay Guida,SUB,2,2011-01-01,Takanori Gomi,Clay Guida,3.838,3.094,0.889,0.6,0.571,0.214,1.0,0.0,2.344,2.247,3.938,0.6,0.1,0.4,1.0,18.062,992.0,1000.0,920.0,1000.0
win,Takanori Gomi,KO/TKO,1,2010-08-01,Takanori Gomi,Tyson Griffin,3.83,3.097,0.941,0.6,0.538,0.231,1.0,0.0,3.333,2.4,2.0,1.0,0.0,0.0,1.0,471.0,1046.0,984.0,1640.0,820.0
loss,Kenny Florian,SUB,3,2010-03-31,Takanori Gomi,Kenny Florian,4.114,2.988,1.0,0.6,0.538,0.231,1.0,0.0,3.007,1.777,1.0,1.0,0.0,1.0,1.0,0.0,1200.23320989782,992.0,790.0,1100.0
nc,Draw,other,2,2007-02-24,Takanori Gomi,Nick Diaz,3.956,2.534,0.867,0.8,0.538,0.231,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
win,Takanori Gomi,KO/TKO,1,2006-12-31,Takanori Gomi,Mitsuhiro Ishida,3.86,2.567,0.929,0.8,0.5,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1094.0,1008.0,1050.0,1010.0
win,Takanori Gomi,DEC,2,2006-11-05,Takanori Gomi,Marcus Aurelio,3.973,2.563,1.0,0.8,0.545,0.273,1.0,0.0,0.657,0.0,1.0,1.0,0.0,1.0,1.0,0.0,925.1279999999999,1000.0,1990.0,1000.0
win,Takanori Gomi,SUB,1,2006-08-27,Takanori Gomi,David Baron,3.979,2.58,1.0,0.8,0.6,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1008.0,590.0,1010.0
loss,Marcus Aurelio,SUB,1,2006-04-02,Takanori Gomi,Marcus Aurelio,4.227,2.7,1.091,1.0,0.6,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0,1700.0,1000.0
win,Takanori Gomi,KO/TKO,1,2005-12-31,Takanori Gomi,Hayato Sakurai,4.164,2.709,1.2,1.0,0.556,0.222,1.0,0.0,2.486,2.486,1.0,0.0,0.0,0.0,1.0,0.0,1000.0,1000.0,1000.0,1000.0
win,Takanori Gomi,DEC,2,2005-09-25,Takanori Gomi,Luiz Azeredo,3.888,2.437,1.25,1.0,0.714,0.143,1.0,0.0,4.248,2.124,0.0,0.0,0.0,0.0,1.0,0.0,1008.0,1000.0,950.0,1000.0
win,Takanori Gomi,SUB,1,2005-09-25,Takanori Gomi,Tatsuya Kawajiri,3.888,2.437,1.25,1.0,0.714,0.143,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,2140.0,1000.0
win,Takanori Gomi,DEC,2,2005-07-17,Takanori Gomi,Jean Silva,3.765,2.758,1.143,1.0,0.833,0.167,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1090.0,1008.0,1740.0,1010.0
win,Takanori Gomi,KO/TKO,1,2005-05-22,Takanori Gomi,Luiz Azeredo,3.928,2.61,1.333,1.0,0.8,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,920.0,1000.0
win,Takanori Gomi,KO/TKO,1,2004-12-31,Takanori Gomi,Jens Pulver,2.47,1.741,1.6,0.8,0.75,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0,820.0,1000.0
win,Takanori Gomi,SUB,1,2004-10-14,Takanori Gomi,Charles Bennett,2.528,1.944,1.0,0.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,990.936,1000.0,580.0,1000.0
win,Takanori Gomi,KO/TKO,1,2004-07-19,Takanori Gomi,Fabio Mello,1.875,2.443,1.0,0.667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1214.8095345906675,1016.0,890.0,1120.0
win,Takanori Gomi,KO/TKO,1,2004-05-23,Takanori Gomi,Ralph Gracie,1.6,2.457,1.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,872.1279999999999,1000.0,2090.0,1000.0
win,Takanori Gomi,KO/TKO,1,2004-02-15,Takanori Gomi,Jadson Costa,1.033,3.338,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0,880.0,1000.0
loss,BJ Penn,SUB,3,2003-10-10,Takanori Gomi,BJ Penn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.444,0.606,2.0,1.0,1.0,0.0,1.0,6.0,1148.0,1029.1493567988505,1750.0,1100.0
win,William Gomis,DEC,3,2025-09-06,William Gomis,Robert Ruchala,3.626,2.776,0.5,0.8,0.4,0.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0,970.0,1000.0
loss,Hyder Amil,DEC,3,2025-03-01,William Gomis,Hyder Amil,2.957,1.722,0.6,1.0,0.4,0.0,1.0,32.4,10.972,3.611,1.0,1.0,1.0,0.0,1.0,0.0,992.0,977.4236753071526,690.0,1200.0
win,William Gomis,DEC,3,2024-09-28,William Gomis,Joanderson Brito,2.982,1.665,0.75,1.0,0.5,0.0,1.0,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1016.064,1300.0,1130.0
win,William Gomis,KO/TKO,3,2023-09-02,William Gomis,Yanis Ghemmouri,1.967,1.167,1.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,2240.0,1000.0
win,William Gomis,DEC,3,2023-04-22,William Gomis,Francis Marshall,2.133,1.333,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0,880.0,1000.0
win,William Gomis,DEC,3,2022-09-03,William Gomis,Jarno Errens,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,930.0,1000.0
win,Akihiro Gono,SUB,2,2009-12-31,Akihiro Gono,Hayato Sakurai,2.721,3.402,0.692,0.4,0.0,0.375,1.0,0.0,2.508,3.612,0.5,0.0,0.0,0.0,1.0,0.0,1155.0,1008.0,1150.0,1100.0
loss,Jon Fitch,DEC,3,2009-01-31,Akihiro Gono,Jon Fitch,3.006,3.495,0.75,0.6,0.0,0.375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006.5763246928474,1000.0,710.0,1000.0
loss,Dan Hardy,DEC,3,2008-10-18,Akihiro Gono,Dan Hardy,2.901,3.451,0.545,0.8,0.0,0.375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
win,Akihiro Gono,SUB,2,2007-11-17,Akihiro Gono,Tamdan McCrory,2.871,3.426,0.5,0.8,0.0,0.286,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
win,Akihiro Gono,DEC,2,2006-12-31,Akihiro Gono,Yuki Kondo,2.645,3.465,0.333,0.8,0.0,0.333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.064,992.0,1400.0,820.0
loss,Denis Kang,DEC,2,2006-11-05,Akihiro Gono,Denis Kang,2.678,3.566,0.375,0.8,0.0,0.333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
win,Akihiro Gono,SUB,2,2006-08-27,Akihiro Gono,Gegard Mousasi,2.832,3.635,0.143,0.8,0.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1144.71,1000.0,1250.0,1000.0
win,Akihiro Gono,DEC,2,2006-06-04,Akihiro Gono,Hector Lombard,2.641,3.694,0.167,0.8,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006.5763246928474,1000.0,710.0,1000.0
win,Akihiro Gono,SUB,1,2006-04-02,Akihiro Gono,Dae Won Kim,2.658,4.061,0.2,0.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,1010.0,1000.0
loss,Dan Henderson,KO/TKO,1,2005-09-25,Akihiro Gono,Dan Henderson,2.099,4.163,0.333,0.667,0.0,0.0,1.0,0.0,4.138,4.345,0.5,1.0,0.5,0.0,1.0,0.0,1000.0,1000.0,2140.0,980.0
win,Akihiro Gono,DEC,2,2005-09-25,Akihiro Gono,Daniel Acacio,2.099,4.163,0.333,0.667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1008.0,1000.0,940.0
win,Akihiro Gono,DEC,2,2005-05-22,Akihiro Gono,Crosley Gracie,1.213,6.949,1.0,0.0,0.0,0.0,1.0,0.0,2.486,2.486,2.0,1.0,0.0,1.0,1.0,0.0,1016.0,992.0,1040.0,1100.0
loss,Mauricio Rua,KO/TKO,1,2004-02-15,Akihiro Gono,Mauricio Rua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.8928671693207,1000.0,990.0,1000.0
loss,David Douglas,SUB,1,2011-02-18,Nick Gonzalez,David Douglas,0.588,2.353,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.064,1000.0,1400.0,1000.0
loss,Josh Thomson,SUB,1,2007-06-22,Nick Gonzalez,Josh Thomson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,1.92,0.0,0.0,0.0,0.0,1.0,0.0,1000.0,1000.0,1000.0,1000.0
loss,Leandro Silva,DEC,3,2015-06-27,Lewis Gonzalez,Leandro Silva,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
loss,Jim Miller,SUB,1,2019-04-27,Jason Gonzalez,Jim Miller,2.805,3.195,0.0,0.333,0.0,1.0,1.0,116.0,2.236,3.168,1.0,1.0,0.5,0.5,1.0,0.0,1008.0,1009.064,2240.0,1100.0
loss,Gregor Gillespie,SUB,2,2017-09-16,Jason Gonzalez,Gregor Gillespie,2.478,3.717,0.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0,1110.0,1000.0
win,Jason Gonzalez,SUB,1,2017-01-28,Jason Gonzalez,JC Cottrell,5.714,11.429,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1214.9553678711732,1000.0,1090.0,1000.0
loss,Drew Dober,KO/TKO,1,2016-09-10,Jason Gonzalez,Drew Dober,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1500.0,1000.0
loss,Poliana Botelho,DEC,3,2017-10-07,Pearl Gonzalez,Poliana Botelho,2.691,3.636,2.0,0.0,0.0,0.0,1.0,324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1040.0,1000.0,1140.0,1000.0
loss,Cynthia Calvillo,SUB,3,2017-04-08,Pearl Gonzalez,Cynthia Calvillo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
loss,Uros Medic,KO/TKO,1,2020-08-04,Mikey Gonzalez,Uros Medic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,968.0,1000.0,1200.0,1000.0
loss,Trevor Peek,KO/TKO,1,2023-02-25,Erick Gonzalez,Trevor Peek,3.06,6.652,0.5,0.0,0.0,0.0,1.0,83.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0,990.0,1000.0
loss,Terrance McKinney,SUB,1,2022-08-06,Erick Gonzalez,Terrance McKinney,2.675,6.115,1.0,0.0,0.0,0.0,1.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,1010.0,1000.0
loss,Jim Miller,KO/TKO,2,2021-10-16,Erick Gonzalez,Jim Miller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.344,3.398,1.0,1.0,0.25,0.75,1.0,0.0,1008.0,1000.0,1100.0,1000.0
loss,Adam Schindler,SUB,1,2010-08-21,Kier Gooch,Adam Schindler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1068.0,1000.0,1150.0,1000.0
loss,Belal Muhammad,DEC,3,2020-06-20,Lyman Good,Belal Muhammad,5.322,3.464,0.2,0.6,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
win,Lyman Good,KO/TKO,3,2019-11-02,Lyman Good,Chance Rencountre,5.183,4.139,0.25,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1154.8397,1000.0,1270.0,1000.0
loss,Demian Maia,SUB,1,2019-02-02,Lyman Good,Demian Maia,5.726,4.573,0.333,0.667,1.0,0.0,1.0,0.0,2.8,1.2,5.0,1.0,0.0,0.0,1.0,0.0,992.0,1000.0,880.0,1000.0
win,Lyman Good,KO/TKO,1,2018-11-03,Lyman Good,Ben Saunders,5.505,4.361,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006.936,1000.0,2120.0,1000.0
loss,Elizeu Zaleski dos Santos,DEC,3,2017-07-22,Lyman Good,Elizeu Zaleski dos Santos,6.383,2.321,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,880.0,1000.0
win,Lyman Good,KO/TKO,2,2015-07-15,Lyman Good,Andrew Craig,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,890.0,1000.0
loss,Chidi Njokuani,DEC,3,2024-10-12,Jared Gooden,Chidi Njokuani,5.08,6.685,0.5,0.4,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
win,Jared Gooden,SUB,2,2023-12-02,Jared Gooden,Wellington Turman,4.727,6.756,0.4,0.2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0,980.0,1000.0
loss,Carlston Harris,DEC,3,2023-03-11,Jared Gooden,Carlston Harris,5.159,7.587,0.5,0.25,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,1030.0,1000.0
loss,Randy Brown,DEC,3,2021-10-09,Jared Gooden,Randy Brown,5.043,7.548,0.667,0.333,1.0,0.0,1.0,0.0,2.733,0.467,1.0,1.0,0.0,0.0,1.0,0.0,1000.0,1016.0,1210.0,1110.0
win,Jared Gooden,KO/TKO,1,2021-07-31,Jared Gooden,Niklas Stolze,4.767,7.6,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1016.064,1520.0,1020.0
loss,Abubakar Nurmagomedov,DEC,3,2021-03-27,Jared Gooden,Abubakar Nurmagomedov,6.667,11.2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
loss,Alan Jouban,DEC,3,2020-11-21,Jared Gooden,Alan Jouban,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1199.908492120191,1039.0,910.0,1010.0
loss,Gegard Mousasi,KO/TKO,1,2009-12-31,Gary Goodridge,Gegard Mousasi,1.725,1.695,0.31,0.4,0.857,0.071,1.0,0.0,3.085,1.596,0.0,0.0,0.0,0.0,1.0,0.0,1000.0,1000.0,1200.0,1000.0
loss,Alistair Overeem,SUB,1,2008-11-09,Gary Goodridge,Alistair Overeem,1.743,1.612,0.321,0.6,0.857,0.071,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1144.000921,1000.0,1090.0,1000.0
loss,Paul Buentello,DEC,3,2008-07-19,Gary Goodridge,Paul Buentello,1.914,1.77,0.333,0.8,0.857,0.071,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1013.8720000000001,1008.0,2220.0,1100.0
win,Gary Goodridge,KO/TKO,1,2003-12-31,Gary Goodridge,Don Frye,1.896,1.778,0.346,0.8,0.846,0.077,1.0,0.0,2.066,1.181,0.0,1.0,0.5,0.5,1.0,0.0,1000.0,1000.0,1000.0,1000.0
win,Gary Goodridge,KO/TKO,1,2003-11-09,Gary Goodridge,Dan Bobish,1.847,1.781,0.36,0.6,0.833,0.083,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984.0,1000.0,870.0,1000.0
loss,Fedor Emelianenko,KO/TKO,1,2003-08-10,Gary Goodridge,Fedor Emelianenko,1.861,1.603,0.375,0.8,0.833,0.083,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
win,Gary Goodridge,KO/TKO,1,2002-08-28,Gary Goodridge,Lloyd Van Dams,1.833,1.643,0.348,0.8,0.818,0.091,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
win,Gary Goodridge,DEC,3,2002-06-23,Gary Goodridge,Achmed Labasanov,1.874,1.715,0.364,0.6,0.9,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
win,Gary Goodridge,KO/TKO,1,2001-09-24,Gary Goodridge,Yoshiaki Yatsu,1.787,1.756,0.381,0.4,0.889,0.111,1.0,0.0,0.0,7.361,0.0,0.0,0.0,0.0,1.0,0.0,1016.0,1000.0,1310.0,1000.0
loss,Antonio Rodrigo Nogueira,SUB,1,2001-07-29,Gary Goodridge,Antonio Rodrigo Nogueira,1.816,1.784,0.4,0.4,0.889,0.111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0,1130.0,1000.0
win,Gary Goodridge,KO/TKO,1,2001-05-27,Gary Goodridge,Valentijn Overeem,1.806,1.814,0.421,0.4,0.875,0.125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
