W/L,winner,Date,Fighter,Opponent,f_SLpM,f_SApM,f_TD_pct,f_W_pct,f_KO_pct,f_Sub_pct,f_Finish_pct,o_SLpM,o_SApM,o_TD_pct,o_W_pct,o_KO_pct,o_Sub_pct,o_Finish_pct,f_ELO,o_ELO
loss,Marlon Vera,2019-07-06,Nohelin Hernandez,Marlon Vera,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,HyunSung Park,2025-05-17,Carlos Hernandez,HyunSung Park,3.897,3.434,1.286,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1032.0,1000.0
win,Carlos Hernandez,2024-11-23,Carlos Hernandez,Nyamjargal Tumendemberel,4.106,3.802,0.833,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0
loss,Rei Tsuruya,2024-06-29,Carlos Hernandez,Rei Tsuruya,4.948,4.542,0.8,0.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1147.3208297476751,1000.0
loss,Tatsuro Taira,2023-12-09,Carlos Hernandez,Tatsuro Taira,5.513,4.415,1.0,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0
win,Carlos Hernandez,2023-06-17,Carlos Hernandez,Denys Bondar,4.93,4.118,0.667,0.667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,984.0
loss,Allan Nascimento,2023-01-14,Carlos Hernandez,Allan Nascimento,5.367,4.367,1.0,1.0,0.0,0.0,1.0,1.267,0.533,2.0,1.0,0.0,0.0,1.0,1161.6347849071249,995.0
win,Carlos Hernandez,2022-02-26,Carlos Hernandez,Victor Altamirano,5.133,3.467,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1196.7966793552023,1007.4667046524
win,Carlos Hernandez,2021-10-05,Carlos Hernandez,Daniel Barez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1016.0
loss,Julieta Martinez,2024-10-15,Leslie Hernandez,Julieta Martinez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1149.9703499636262,1000.0
loss,Gary Goodridge,1996-02-16,Paul Herrera,Gary Goodridge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1055.0,1000.0
loss,Ben Nguyen,2016-11-26,Geane Herrera,Ben Nguyen,1.52,4.333,0.667,0.333,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Ali Bagautinov,2016-06-18,Geane Herrera,Ali Bagautinov,1.921,3.311,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1202.6101097233652,1010.3424986590074
win,Geane Herrera,2015-12-11,Geane Herrera,Joby Sanchez,0.467,1.733,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0
loss,Ray Borg,2015-08-08,Geane Herrera,Ray Borg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.876,0.0,1.0,1.0,0.0,1.0,1.0,984.0,1000.0
loss,Mendoza Devin Powell,2018-07-28,Alvaro Herrera,Mendoza Devin Powell,1.581,2.899,0.0,0.333,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0
loss,Mendoza Jordan Rinaldi,2017-08-05,Alvaro Herrera,Mendoza Jordan Rinaldi,1.708,2.883,0.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1094.0,1000.0
loss,Mendoza Vicente Luque,2016-07-07,Alvaro Herrera,Mendoza Vicente Luque,8.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1055.0,1000.0
win,Alvaro Herrera,2015-11-21,Alvaro Herrera,Mendoza Vernon Ramos Ho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1141.432050351949,1000.0
loss,Karolina Kowalkiewicz,2022-06-04,Felice Herrig,Karolina Kowalkiewicz,3.635,4.843,0.889,0.4,0.0,0.4,1.0,8.4,5.733,0.0,1.0,0.0,0.0,1.0,962.0,992.0
loss,Virna Jandiroba,2020-08-15,Felice Herrig,Virna Jandiroba,3.688,4.887,1.0,0.6,0.0,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.0,932.0
loss,Michelle Waterson-Gomez,2018-10-06,Felice Herrig,Michelle Waterson-Gomez,3.738,4.855,1.0,0.8,0.0,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,992.0
loss,Karolina Kowalkiewicz,2018-04-07,Felice Herrig,Karolina Kowalkiewicz,3.311,4.096,1.167,0.8,0.0,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1183.543581126006,991.0
win,Felice Herrig,2017-12-02,Felice Herrig,Cortney Casey,2.833,3.559,1.2,0.8,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0
win,Felice Herrig,2017-06-25,Felice Herrig,Justine Kish,2.72,3.894,1.0,0.75,0.0,0.667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Felice Herrig,2017-02-04,Felice Herrig,Alexa Grasso,1.955,3.032,0.667,0.667,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.536281759383,1000.0
win,Felice Herrig,2016-07-23,Felice Herrig,Kailin Curran,1.56,3.076,0.5,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1137.0083716653378,1000.0
loss,Paige VanZant,2015-04-18,Felice Herrig,Paige VanZant,0.99,0.495,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0
win,Felice Herrig,2014-12-12,Felice Herrig,Lisa Ellis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0
loss,Brock Lesnar,2008-08-09,Heath Herring,Brock Lesnar,2.938,2.006,0.952,0.6,0.357,0.357,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1032.0,1000.0
win,Heath Herring,2008-03-01,Heath Herring,Cheick Kongo,2.868,1.925,0.85,0.4,0.385,0.385,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Antonio Rodrigo Nogueira,2007-07-07,Heath Herring,Antonio Rodrigo Nogueira,2.939,1.769,0.895,0.6,0.385,0.385,1.0,3.002,2.011,3.0,1.0,0.0,0.667,1.0,1016.0,1000.0
win,Heath Herring,2007-04-07,Heath Herring,Brad Imes,2.809,1.819,0.889,0.6,0.417,0.417,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1008.0
loss,Jake O'Brien,2007-01-25,Heath Herring,Jake O'Brien,3.034,1.922,0.882,0.8,0.417,0.417,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Heath Herring,2004-10-31,Heath Herring,Hirotaka Yokoi,2.886,1.934,0.938,0.8,0.364,0.455,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0
loss,Antonio Rodrigo Nogueira,2004-06-20,Heath Herring,Antonio Rodrigo Nogueira,2.809,1.908,0.933,0.8,0.364,0.455,1.0,3.095,1.454,4.0,1.0,0.0,0.5,1.0,1160.0,1019.0
win,Heath Herring,2004-04-25,Heath Herring,Yoshiki Takahashi,2.625,1.895,0.929,0.6,0.3,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,992.0
win,Heath Herring,2004-02-01,Heath Herring,Gan McGee,2.403,1.656,0.923,0.6,0.333,0.556,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,866.4583,1000.0
win,Heath Herring,2003-12-31,Heath Herring,Paulo Cesar Silva,2.218,1.711,1.0,0.6,0.375,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1020.7198028815963
win,Heath Herring,2003-11-09,Heath Herring,Yoshihisa Yamamoto,1.931,1.738,1.0,0.4,0.429,0.429,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0
loss,Mirko Filipovic,2003-06-08,Heath Herring,Mirko Filipovic,1.958,1.593,1.1,0.6,0.429,0.429,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Fedor Emelianenko,2002-11-24,Heath Herring,Fedor Emelianenko,2.06,1.257,1.222,0.6,0.429,0.429,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1085.0,1000.0
win,Heath Herring,2002-09-29,Heath Herring,Iouri Kotchkine,1.74,1.323,1.0,0.6,0.333,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1055.0,1000.0
win,Heath Herring,2002-02-24,Heath Herring,Igor Vovchanchyn,1.78,1.474,0.857,0.6,0.4,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1197.0216318048265,1042.3055881775483
loss,Antonio Rodrigo Nogueira,2001-11-03,Heath Herring,Antonio Rodrigo Nogueira,1.933,0.644,0.833,0.8,0.4,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Heath Herring,2001-07-29,Heath Herring,Mark Kerr,2.306,0.696,1.0,0.8,0.25,0.75,1.0,5.915,0.423,1.0,1.0,1.0,0.0,1.0,1016.0,1000.0
loss,Vitor Belfort,2001-05-27,Heath Herring,Vitor Belfort,2.436,0.893,0.5,1.0,0.25,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1020.7198028815963,1039.0
win,Heath Herring,2001-03-25,Heath Herring,Denis Sobolev,2.343,0.921,0.333,1.0,0.333,0.667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1131.5318068273127,1000.0
win,Heath Herring,2000-12-09,Heath Herring,Enson Inoue,1.271,0.988,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Heath Herring,2000-10-31,Heath Herring,Tom Erikson,5.0,1.25,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0
win,Heath Herring,2000-06-04,Heath Herring,Willie Peeters,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1160.46827446108,1016.5766470531
win,Jon Hess,1995-04-07,Jon Hess,Andy Anderson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1146.5989576819115,1000.0
loss,Marcos Rogerio de Lima,2016-04-23,Clint Hester,Marcos Rogerio de Lima,3.582,3.25,0.833,0.6,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0
loss,Vitor Miranda,2015-08-01,Clint Hester,Vitor Miranda,3.782,2.727,0.8,0.8,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Robert Whittaker,2014-11-07,Clint Hester,Robert Whittaker,3.805,2.208,1.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1169.87,1000.0
win,Clint Hester,2014-06-28,Clint Hester,Antonio Braga Neto,4.243,2.649,1.0,1.0,0.667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Clint Hester,2014-02-01,Clint Hester,Andy Enz,3.894,1.424,0.5,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Clint Hester,2013-12-06,Clint Hester,Dylan Andrews,4.754,1.513,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,992.0
win,Clint Hester,2013-04-13,Clint Hester,Bristol Marunde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,977.5219493211796
loss,Diego Brandao,2015-04-18,Jimy Hettes,Diego Brandao,3.577,3.594,4.2,0.6,0.0,0.667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1216.0688424978703,1000.0
loss,Dennis Bermudez,2014-03-15,Jimy Hettes,Dennis Bermudez,3.848,3.408,5.25,0.75,0.0,0.667,1.0,4.311,4.108,2.5,1.0,0.0,0.5,1.0,1000.0,1000.0
win,Jimy Hettes,2013-10-26,Jimy Hettes,Robert Whiteford,4.45,3.665,6.0,0.667,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1032.0,1000.0
loss,Marcus Brimage,2012-09-22,Jimy Hettes,Marcus Brimage,3.578,1.25,8.0,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Jimy Hettes,2011-12-30,Jimy Hettes,Nam Phan,0.244,1.585,5.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1140.7390333052247,1008.0
win,Jimy Hettes,2011-08-14,Jimy Hettes,Alex Caceres,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1025.0,1000.0
loss,Ryan Couture,2012-03-03,Conor Heun,Ryan Couture,1.978,1.844,1.333,0.333,0.0,0.0,1.0,3.678,1.022,2.0,1.0,0.0,1.0,1.0,1000.0,1000.0
win,Conor Heun,2011-06-18,Conor Heun,Magno Almeida,1.667,1.933,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1010.563819
loss,KJ Noons,2010-06-16,Conor Heun,KJ Noons,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Jorge Gurgel,2009-06-19,Conor Heun,Jorge Gurgel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.467,2.9,0.5,0.5,0.0,0.0,1.0,968.0,1000.0
loss,Shane Roller,2009-08-09,Marcus Hicks,Shane Roller,1.054,2.788,1.4,0.6,0.0,1.0,1.0,1.188,8.317,0.0,0.0,0.0,0.0,1.0,1040.0,1008.0
loss,Rob McCullough,2009-03-01,Marcus Hicks,Rob McCullough,0.902,2.775,1.5,0.75,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1186.191508750917,1000.0
loss,Jamie Varner,2008-08-03,Marcus Hicks,Jamie Varner,0.977,1.058,1.333,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1181.7609,1049.0
win,Marcus Hicks,2008-03-26,Marcus Hicks,Ed Ratcliff,0.567,1.039,1.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Marcus Hicks,2007-09-05,Marcus Hicks,Scott McAfee,0.36,1.32,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0
win,Marcus Hicks,2007-05-12,Marcus Hicks,Sergio Gomez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Tyron Woodley,2013-02-02,Jay Hieron,Tyron Woodley,1.068,0.921,1.5,0.8,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0
loss,Jake Ellenberger,2012-10-05,Jay Hieron,Jake Ellenberger,0.801,0.734,1.714,0.8,0.4,0.0,1.0,3.077,1.377,5.0,1.0,1.0,0.0,1.0,1200.9440235230193,1008.0
win,Jay Hieron,2010-01-30,Jay Hieron,Joe Riggs,0.601,0.846,1.5,0.8,0.5,0.0,1.0,0.288,2.308,0.0,0.0,0.0,0.0,1.0,1150.0307656365903,1034.0
win,Jay Hieron,2009-08-15,Jay Hieron,Jesse Taylor,0.903,1.27,1.8,0.6,0.667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0
win,Jay Hieron,2009-01-24,Jay Hieron,Jason High,0.54,1.368,3.0,0.333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0
loss,Jonathan Goulet,2005-10-03,Jay Hieron,Jonathan Goulet,0.299,1.437,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1009.0,1000.0
win,Jay Hieron,2005-05-19,Jay Hieron,Adam Lynn,2.941,14.118,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Georges St-Pierre,2004-06-19,Jay Hieron,Georges St-Pierre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0
win,Brady Hiestand,2024-06-15,Brady Hiestand,Garrett Armfield,2.931,3.653,4.0,0.667,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.4780506788204,1008.0
win,Brady Hiestand,2023-04-22,Brady Hiestand,Batgerel Danaa,2.833,4.033,4.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1010.2619270377338
win,Brady Hiestand,2022-11-19,Brady Hiestand,Fernie Garcia,4.4,6.667,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0
loss,Ricky Turcios,2021-08-28,Brady Hiestand,Ricky Turcios,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Ryan Couture,2011-02-18,Lee Higgins,Ryan Couture,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Rafael Dos Anjos,2014-06-07,Jason High,Rafael Dos Anjos,0.786,0.932,0.714,0.8,0.0,0.444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1002.4396057631925,1024.0
win,Jason High,2013-11-16,Jason High,Anthony Lapsley,0.87,1.007,0.462,0.8,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,991.0,1008.0
win,Jason High,2013-08-28,Jason High,James Head,0.882,1.051,0.364,0.8,0.0,0.333,1.0,2.884,3.227,0.25,0.5,0.0,0.5,1.0,1199.224914363481,1039.1843475914825
loss,Erick Silva,2013-06-08,Jason High,Erick Silva,0.896,1.067,0.4,0.8,0.0,0.333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,977.0
win,Jason High,2012-07-14,Jason High,Nate Moore,0.874,1.047,0.444,0.8,0.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980.879211526385,1000.0
win,Jason High,2011-09-23,Jason High,Todd Moore,1.091,1.306,0.5,0.6,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1063.0,1008.0
win,Jason High,2011-06-24,Jason High,Quinn Mulhern,1.451,1.737,0.571,0.6,0.0,0.333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Jason High,2010-12-31,Jason High,Hayato Sakurai,1.443,2.165,0.333,0.4,0.0,0.5,1.0,1.916,2.103,1.5,0.75,0.0,0.0,1.0,1008.0,1000.0
loss,Charlie Brenneman,2010-03-31,Jason High,Charlie Brenneman,2.067,2.131,0.4,0.4,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Marius Zaromskis,2009-07-20,Jason High,Marius Zaromskis,1.283,4.171,0.0,0.333,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0
win,Jason High,2009-07-20,Jason High,Andre Galvao,1.283,4.171,0.0,0.333,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0
win,Jason High,2009-04-05,Jason High,Yuya Shirai,0.0,5.625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Jay Hieron,2009-01-24,Jason High,Jay Hieron,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,1.368,3.0,0.333,0.0,0.0,1.0,1050.0,1000.0
loss,Troy Mandaloniz,2007-12-08,Richie Hightower,Troy Mandaloniz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1008.64582684
loss,Dale Hartt,2008-12-10,Corey Hill,Dale Hartt,4.325,1.648,1.0,0.5,1.0,0.0,1.0,0.282,0.845,0.0,0.0,0.0,0.0,1.0,1000.0,1008.0
loss,Justin Buchholz,2008-07-05,Corey Hill,Justin Buchholz,5.163,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1191.054163,1064.1290194108
win,Corey Hill,2008-01-23,Corey Hill,Joe Veres,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,866.4583,961.0
win,Isaiah Hill,2011-01-29,Isaiah Hill,Bobby Stack,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Alexander Trevino,2009-08-15,Isaiah Hill,Alexander Trevino,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1187.4379418764079,1000.0
loss,Billy Evangelista,2007-02-10,Isaiah Hill,Billy Evangelista,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,974.0,1000.0
loss,Fatima Kline,2025-11-15,Angela Hill,Fatima Kline,5.428,4.919,0.75,0.6,0.154,0.077,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.0,1000.0
loss,Iasmin Lucindo,2025-08-09,Angela Hill,Iasmin Lucindo,5.473,4.923,0.778,0.6,0.154,0.077,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0
win,Angela Hill,2025-02-15,Angela Hill,Ketlen Souza,5.462,4.934,0.731,0.6,0.167,0.083,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0
loss,Tabatha Ricci,2024-08-24,Angela Hill,Tabatha Ricci,5.378,4.858,0.76,0.8,0.167,0.083,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0
win,Angela Hill,2024-05-18,Angela Hill,Luana Pinheiro,5.44,4.938,0.708,0.6,0.182,0.0,1.0,4.0,3.533,2.0,1.0,0.0,0.0,1.0,1000.0,1000.0
win,Angela Hill,2023-11-04,Angela Hill,Denise Gomes,5.456,4.974,0.522,0.4,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1174.3172859450592,986.9665943874359
loss,Mackenzie Dern,2023-05-20,Angela Hill,Mackenzie Dern,5.685,4.968,0.545,0.4,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0
win,Angela Hill,2022-12-03,Angela Hill,Emily Ducote,5.355,4.98,0.571,0.4,0.222,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1150.0307656365903,1016.030876
win,Angela Hill,2022-08-13,Angela Hill,Loopy Godinez,5.338,4.918,0.55,0.2,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0
loss,Virna Jandiroba,2022-05-14,Angela Hill,Virna Jandiroba,5.563,5.145,0.526,0.2,0.25,0.0,1.0,2.308,0.577,1.0,1.0,0.0,1.0,1.0,992.0,1000.0
loss,Amanda Lemos,2021-12-18,Angela Hill,Amanda Lemos,5.705,5.254,0.5,0.4,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,954.0
loss,Tecia Pennington,2021-08-07,Angela Hill,Tecia Pennington,5.66,4.975,0.412,0.6,0.25,0.0,1.0,4.2,2.35,1.5,1.0,0.5,0.0,1.0,927.0,1019.0
win,Angela Hill,2021-03-13,Angela Hill,Ashley Yoder,5.697,5.161,0.375,0.6,0.286,0.0,1.0,1.733,3.133,3.0,0.0,0.0,0.0,1.0,1000.0,1000.0
loss,Michelle Waterson-Gomez,2020-09-12,Angela Hill,Michelle Waterson-Gomez,5.756,5.167,0.4,0.6,0.286,0.0,1.0,5.067,3.4,0.0,1.0,0.0,0.0,1.0,1199.938923051244,1056.0
loss,Claudia Gadelha,2020-05-16,Angela Hill,Claudia Gadelha,5.735,5.13,0.429,0.8,0.286,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015.0,1000.0
win,Angela Hill,2020-02-22,Angela Hill,Loma Lookboonmee,5.968,5.277,0.385,0.6,0.333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1140.650773362029,1000.0
win,Angela Hill,2020-01-25,Angela Hill,Hannah Cifers,5.879,5.301,0.333,0.4,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,933.4583,1000.0
win,Angela Hill,2019-09-21,Angela Hill,Ariane Carnelossi,5.725,5.24,0.364,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0
loss,Yan Xiaonan,2019-06-08,Angela Hill,Yan Xiaonan,5.842,5.119,0.3,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0
win,Angela Hill,2019-04-27,Angela Hill,Jodie Esquibel,5.58,5.295,0.333,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Randa Markos,2019-03-23,Angela Hill,Randa Markos,5.789,5.39,0.375,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0
loss,Cortney Casey,2018-08-25,Angela Hill,Cortney Casey,5.421,5.066,0.286,0.4,0.0,0.0,1.0,6.067,5.067,0.0,0.0,0.0,0.0,1.0,989.436181,1000.0
win,Angela Hill,2018-02-24,Angela Hill,Maryna Moroz,5.001,4.963,0.167,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1187.4318343540929,955.0438986423592
loss,Nina Nunes,2017-11-11,Angela Hill,Nina Nunes,4.492,3.87,0.2,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,992.0
win,Angela Hill,2017-07-07,Angela Hill,Ashley Yoder,4.918,4.541,0.0,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984.0,1000.0
loss,Jessica Andrade,2017-02-04,Angela Hill,Jessica Andrade,4.453,2.623,0.0,0.333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,879.3983,1000.0
loss,Rose Namajunas,2015-10-03,Angela Hill,Rose Namajunas,4.467,2.433,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
