W/L,winner,method,Round,Date,Fighter,Opponent,f_SLpM,f_SApM,f_TD_pct,f_W_pct,f_KO_pct,f_Sub_pct,f_Finish_pct,f_ctrl,o_SLpM,o_SApM,o_TD_pct,o_W_pct,o_KO_pct,o_Sub_pct,o_Finish_pct,o_ctrl,f_ELO,o_ELO,f_survivor_score,o_survivor_score
win,Blake Bilder,SUB,1,2022-08-30,Blake Bilder,Alexander Morgan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,970.0,1000.0
win,Jonas Bilharinho,KO/TKO,3,2021-11-02,Jonas Bilharinho,Canaan Kawaihae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1032.0,1000.0,1210.0,1000.0
loss,Brian Stann,KO/TKO,1,2007-09-05,Jeremiah Billington,Brian Stann,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,968.0,1000.0,800.0,1000.0
loss,Tony Gravely,KO/TKO,2,2021-04-17,Anthony Birchak,Tony Gravely,4.234,3.065,0.2,0.4,0.5,0.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1194.0873000000001,1000.0,1680.0,1000.0
loss,Gustavo Lopez,SUB,1,2020-11-07,Anthony Birchak,Gustavo Lopez,3.985,2.264,0.25,0.5,0.5,0.0,1.0,41.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1008.0,970.0,1020.0
win,Anthony Birchak,DEC,3,2016-07-07,Anthony Birchak,Dileno Lopes,6.635,3.529,0.333,0.333,1.0,0.0,1.0,8.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1032.0,1000.0,1260.0,1000.0
loss,Thomas Almeida,KO/TKO,1,2015-11-07,Anthony Birchak,Thomas Almeida,7.453,0.373,0.5,0.5,1.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1221.7149712693506,1008.0,1740.0,1010.0
win,Anthony Birchak,KO/TKO,1,2015-06-06,Anthony Birchak,Joe Soto,3.75,0.0,1.0,0.0,0.0,0.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1083.0,1000.0,1300.0,1000.0
loss,Ian Entwistle,SUB,1,2014-12-13,Anthony Birchak,Ian Entwistle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1032.0,1000.0,1680.0,1000.0
loss,Jimmy Crute,KO/TKO,1,2018-07-24,Chris Birchler,Jimmy Crute,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.064,1008.0,1310.0,1100.0
loss,DongHun Choi,DEC,3,2024-08-23,Angad Bisht,DongHun Choi,5.753,1.918,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1008.0,820.0,1100.0
win,Angad Bisht,KO/TKO,1,2024-05-19,Angad Bisht,John Dave Almanza,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1055.0,1008.0,1270.0,1100.0
loss,Kelvin Gastelum,KO/TKO,1,2017-11-25,Michael Bisping,Kelvin Gastelum,4.42,2.661,0.812,0.8,0.5,0.042,1.0,11.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,976.0,1000.0,460.0,1000.0
loss,Georges St-Pierre,SUB,3,2017-11-04,Michael Bisping,Georges St-Pierre,4.519,2.604,0.839,1.0,0.5,0.042,1.0,11.419,5.911,0.591,2.0,1.0,0.0,1.0,1.0,0.0,1008.0,1000.0,1030.0,1000.0
win,Michael Bisping,DEC,5,2016-10-08,Michael Bisping,Dan Henderson,4.501,2.558,0.867,0.8,0.522,0.043,1.0,11.8,3.643,2.498,1.0,1.0,0.667,0.0,1.0,0.0,999.8720000000001,1000.0,990.0,1000.0
win,Michael Bisping,KO/TKO,1,2016-06-04,Michael Bisping,Luke Rockhold,4.487,2.535,0.897,0.8,0.5,0.045,1.0,12.207,3.353,2.275,0.0,1.0,0.5,0.5,1.0,0.0,1009.0,987.189391952,1030.0,1100.0
win,Michael Bisping,DEC,5,2016-02-27,Michael Bisping,Anderson Silva,4.5,2.499,0.929,0.6,0.524,0.048,1.0,12.464,4.071,2.571,0.0,1.0,1.0,0.0,1.0,0.0,1056.0,1008.0,1130.0,1100.0
win,Michael Bisping,DEC,5,2015-07-18,Michael Bisping,Thales Leites,4.492,2.442,0.963,0.6,0.55,0.05,1.0,11.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
win,Michael Bisping,DEC,3,2015-04-25,Michael Bisping,CB Dollaway,4.464,2.404,1.0,0.6,0.579,0.053,1.0,11.231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
loss,Luke Rockhold,SUB,2,2014-11-07,Michael Bisping,Luke Rockhold,4.503,2.383,1.04,0.6,0.579,0.053,1.0,11.68,3.333,1.25,0.0,1.0,1.0,0.0,1.0,0.0,1236.675019258205,1000.0,1840.0,1000.0
win,Michael Bisping,KO/TKO,4,2014-08-23,Michael Bisping,Cung Le,4.424,2.383,1.083,0.6,0.556,0.056,1.0,12.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1131.7214147432342,1008.0,1090.0,1010.0
loss,Tim Kennedy,DEC,5,2014-04-16,Michael Bisping,Tim Kennedy,4.732,2.421,1.13,0.6,0.556,0.056,1.0,12.696,6.667,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1180.501189,1000.0,1780.0,1000.0
win,Michael Bisping,DEC,3,2013-04-27,Michael Bisping,Alan Belcher,4.489,2.482,1.238,0.6,0.625,0.062,1.0,13.905,2.786,2.713,0.286,0.8,0.556,0.333,1.0,20.286,1008.0,1008.0,1010.0,1100.0
loss,Vitor Belfort,KO/TKO,2,2013-01-19,Michael Bisping,Vitor Belfort,4.566,2.472,1.3,0.8,0.625,0.062,1.0,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1142.0,1000.0,1400.0,1000.0
win,Michael Bisping,DEC,3,2012-09-22,Michael Bisping,Brian Stann,4.591,2.36,1.158,0.8,0.667,0.067,1.0,15.053,7.059,1.604,1.0,1.0,1.0,0.0,1.0,9.0,1000.0,1000.0,1000.0,1000.0
loss,Chael Sonnen,DEC,3,2012-01-28,Michael Bisping,Chael Sonnen,4.829,2.332,1.167,0.8,0.667,0.067,1.0,15.889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,902.0,1000.0,1080.0,1000.0
win,Michael Bisping,KO/TKO,3,2011-12-03,Michael Bisping,Jason Miller,4.586,2.363,1.235,0.8,0.643,0.071,1.0,16.824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1193.13627223,1000.0,1880.0,1000.0
win,Michael Bisping,KO/TKO,2,2011-02-26,Michael Bisping,Jorge Rivera,4.457,2.421,1.125,0.6,0.615,0.077,1.0,17.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1000.0,840.0,1000.0
win,Michael Bisping,DEC,3,2010-10-16,Michael Bisping,Yoshihiro Akiyama,4.057,2.314,1.2,0.6,0.667,0.083,1.0,19.067,3.667,5.067,3.0,1.0,0.0,0.0,1.0,0.0,1000.0,1000.0,1070.0,1000.0
win,Michael Bisping,DEC,3,2010-05-29,Michael Bisping,Dan Miller,3.923,2.179,1.286,0.6,0.727,0.091,1.0,20.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0,1050.0,1000.0
loss,Wanderlei Silva,DEC,3,2010-02-20,Michael Bisping,Wanderlei Silva,4.197,2.083,1.0,0.8,0.727,0.091,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.0,1220.1077679101309,1230.0,1710.0
win,Michael Bisping,KO/TKO,2,2009-11-14,Michael Bisping,Denis Kang,4.316,2.18,0.833,0.6,0.7,0.1,1.0,23.833,2.708,0.938,3.0,0.0,0.0,0.0,1.0,0.0,1233.97531166384,1008.1324562462909,1810.0,1330.0
loss,Dan Henderson,KO/TKO,2,2009-07-11,Michael Bisping,Dan Henderson,4.49,2.045,0.909,0.8,0.7,0.1,1.0,26.0,3.767,2.389,1.5,1.0,0.5,0.0,1.0,0.0,1134.47,1000.0,950.0,1000.0
win,Michael Bisping,DEC,3,2008-10-18,Michael Bisping,Chris Leben,4.449,1.734,0.9,0.8,0.778,0.111,1.0,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,480.0,1000.0
win,Michael Bisping,KO/TKO,1,2008-06-07,Michael Bisping,Jason Day,4.31,1.724,0.778,0.8,0.75,0.125,1.0,31.778,7.311,0.756,0.0,1.0,1.0,0.0,1.0,0.0,1022.0,1000.0,1370.0,1000.0
win,Michael Bisping,KO/TKO,1,2008-04-19,Michael Bisping,Charles McCarthy,4.001,1.859,0.875,0.8,0.714,0.143,1.0,35.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,1210.0,1000.0
loss,Rashad Evans,DEC,3,2007-11-17,Michael Bisping,Rashad Evans,4.484,1.977,0.714,1.0,0.714,0.143,1.0,40.857,1.133,0.8,7.0,1.0,0.0,0.0,1.0,0.0,1048.0,1008.0,860.0,1010.0
win,Michael Bisping,DEC,3,2007-09-08,Michael Bisping,Matt Hamill,5.249,0.982,0.833,1.0,0.833,0.167,1.0,47.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0,940.0,1000.0
win,Michael Bisping,KO/TKO,2,2007-04-21,Michael Bisping,Elvis Sinosic,5.198,0.908,0.8,1.0,0.8,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1206.6558112861,1000.0,1900.0,1000.0
win,Michael Bisping,KO/TKO,1,2006-12-30,Michael Bisping,Eric Schafer,5.449,0.973,1.0,1.0,0.75,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1140.3819137752605,1000.0,1100.0,1000.0
win,Michael Bisping,KO/TKO,2,2006-06-24,Michael Bisping,Josh Haynes,6.954,1.132,0.0,1.0,0.667,0.333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,992.0,1000.0,870.0
win,Michael Bisping,SUB,1,2005-11-26,Michael Bisping,Ross Pointon,7.888,0.239,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,1100.0,1000.0
win,Michael Bisping,KO/TKO,1,2005-10-01,Michael Bisping,Jakob Lovstad,7.293,0.331,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1030.810608048,1000.0,1130.0,1000.0
win,Michael Bisping,KO/TKO,1,2005-07-16,Michael Bisping,Miika Mehmet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1190.0,1000.0
win,Amaury Bitetti,other,2,2000-06-09,Amaury Bitetti,Alex Andrade,0.211,4.842,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,1030.0,1000.0
loss,Don Frye,KO/TKO,1,1996-05-17,Amaury Bitetti,Don Frye,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,971.0,1000.0,1180.0,1000.0
loss,Albert Duraev,SUB,1,2021-09-14,Caio Bittencourt,Albert Duraev,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1130.5551798109923,1000.0,920.0,1000.0
loss,Davey Grant,DEC,3,2025-07-26,Da'Mon Blackshear,Davey Grant,4.654,4.259,1.273,0.6,0.2,0.6,1.0,52.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0,300.0,1000.0
win,Da'Mon Blackshear,DEC,3,2025-04-26,Da'Mon Blackshear,Alatengheili,4.11,4.288,1.4,0.4,0.25,0.75,1.0,57.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0,940.0,1000.0
win,Da'Mon Blackshear,SUB,2,2025-03-15,Da'Mon Blackshear,Cody Gibson,4.377,4.225,1.556,0.4,0.333,0.667,1.0,63.778,4.737,11.053,0.0,1.0,1.0,0.0,1.0,4.0,1221.121718076127,1013.586111,1910.0,1100.0
win,Da'Mon Blackshear,SUB,1,2024-11-09,Da'Mon Blackshear,Cody Stamann,4.364,4.285,1.75,0.4,0.5,0.5,1.0,71.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.936,992.0,1110.0,1100.0
loss,Montel Jackson,KO/TKO,1,2024-07-13,Da'Mon Blackshear,Montel Jackson,4.368,4.254,2.0,0.4,0.5,0.5,1.0,81.714,1.667,0.533,4.0,1.0,0.0,0.0,1.0,80.0,1000.0,1000.0,1000.0,1000.0
loss,Mario Bautista,DEC,3,2023-08-19,Da'Mon Blackshear,Mario Bautista,3.519,3.727,1.2,0.4,0.5,0.5,1.0,65.6,5.333,3.726,1.375,0.8,0.167,0.5,1.0,19.5,1052.810608048,1000.0,1140.0,1000.0
win,Da'Mon Blackshear,SUB,1,2023-08-12,Da'Mon Blackshear,Jose Johnson,3.432,3.84,1.0,0.25,1.0,0.0,1.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0,790.0,1000.0
win,Da'Mon Blackshear,KO/TKO,2,2023-06-03,Da'Mon Blackshear,Luan Lacerda,2.644,3.978,1.0,0.0,0.0,0.0,1.0,109.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0,1130.0,1000.0
loss,Farid Basharat,DEC,3,2023-03-04,Da'Mon Blackshear,Farid Basharat,1.8,4.2,1.0,0.0,0.0,0.0,1.0,0.0,7.733,1.8,3.0,1.0,0.0,0.0,1.0,0.0,942.0,1000.0,1180.0,1000.0
draw,Draw,DEC,3,2022-08-13,Da'Mon Blackshear,Youssef Zalal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,1.533,3.0,1.0,0.0,0.0,1.0,94.0,1016.0,1000.0,1120.0,1000.0
loss,Samuel Sanches,KO/TKO,1,2025-09-09,Chasen Blair,Samuel Sanches,5.265,5.265,0.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,970.0,1020.0
loss,Kody Steele,KO/TKO,2,2024-10-08,Chasen Blair,Kody Steele,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1249.7843115430685,1008.0,1910.0,1010.0
loss,Chas Skelly,SUB,1,2016-09-17,Maximo Blanco,Chas Skelly,3.702,2.96,1.1,0.6,0.25,0.0,1.0,0.0,1.267,1.8,0.0,0.0,0.0,0.0,1.0,0.0,1008.0,1000.0,1410.0,1000.0
loss,Luke Sanders,SUB,1,2016-01-17,Maximo Blanco,Luke Sanders,3.677,2.808,1.111,0.6,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
win,Maximo Blanco,KO/TKO,1,2015-07-12,Maximo Blanco,Mike de la Torre,3.647,2.805,1.25,0.6,0.0,0.0,1.0,0.0,3.8,4.667,1.0,0.0,0.0,0.0,1.0,0.0,1008.0,1000.0,1290.0,1000.0
win,Maximo Blanco,DEC,3,2014-09-20,Maximo Blanco,Dan Hooker,2.735,2.134,1.0,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
win,Maximo Blanco,DEC,3,2014-05-31,Maximo Blanco,Andy Ogle,2.464,1.962,1.0,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1206.5942255807981,992.0,1730.0,1100.0
loss,Felipe Arantes,DEC,3,2014-02-15,Maximo Blanco,Felipe Arantes,2.335,1.788,0.6,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984.0,1008.0,670.0,1010.0
loss,Akira Corassani,other,1,2013-11-30,Maximo Blanco,Akira Corassani,2.261,1.783,0.5,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1076.0,1008.0,870.0,1010.0
win,Maximo Blanco,DEC,3,2013-04-13,Maximo Blanco,Sam Sicilia,1.802,1.802,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
loss,Marcus Brimage,DEC,3,2012-04-21,Maximo Blanco,Marcus Brimage,3.723,2.447,0.0,0.0,0.0,0.0,1.0,0.0,5.867,4.867,1.0,1.0,0.0,0.0,1.0,0.0,901.0,1000.0,1280.0,1000.0
loss,Pat Healy,SUB,2,2011-09-10,Maximo Blanco,Pat Healy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.133,1.333,1.0,1.0,0.0,0.0,1.0,0.0,1032.0,1000.0,1130.0,1000.0
loss,Josh Hokit,DEC,3,2026-04-11,Curtis Blaydes,Josh Hokit,3.557,2.0,3.2,0.6,0.571,0.0,1.0,16.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1139.6940423977617,1008.0,1020.0,1010.0
win,Curtis Blaydes,DEC,3,2025-06-21,Curtis Blaydes,Rizvan Kuniev,3.541,1.908,3.263,0.6,0.615,0.0,1.0,0.842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1032.0,1028.1136034953288,1230.0,1110.0
loss,Tom Aspinall,KO/TKO,1,2024-07-27,Curtis Blaydes,Tom Aspinall,3.532,1.834,3.444,0.8,0.615,0.0,1.0,0.889,10.364,3.818,0.5,0.5,1.0,0.0,1.0,0.0,992.0,1000.0,1100.0,1000.0
win,Curtis Blaydes,KO/TKO,2,2024-03-09,Curtis Blaydes,Jailton Almeida,3.556,1.893,3.647,0.6,0.583,0.0,1.0,0.412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,970.0,1000.0
loss,Sergei Pavlovich,KO/TKO,1,2023-04-22,Curtis Blaydes,Sergei Pavlovich,3.537,1.697,3.875,0.8,0.583,0.0,1.0,0.438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0,1100.0,1000.0
win,Curtis Blaydes,KO/TKO,1,2022-07-23,Curtis Blaydes,Tom Aspinall,3.517,1.68,4.133,0.8,0.545,0.0,1.0,0.467,10.105,1.895,1.0,1.0,1.0,0.0,1.0,0.0,1132.06,1000.0,1220.0,1000.0
win,Curtis Blaydes,KO/TKO,2,2022-03-26,Curtis Blaydes,Chris Daukaus,3.44,1.653,4.429,0.8,0.5,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
win,Curtis Blaydes,DEC,3,2021-09-25,Curtis Blaydes,Jairzinho Rozenstruik,3.587,1.704,4.538,0.8,0.556,0.0,1.0,0.538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1124.0,1008.0,900.0,1020.0
loss,Derrick Lewis,KO/TKO,2,2021-02-20,Curtis Blaydes,Derrick Lewis,3.548,1.735,4.917,0.8,0.556,0.0,1.0,0.583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1390.0,1000.0
win,Curtis Blaydes,DEC,5,2020-06-20,Curtis Blaydes,Alexander Volkov,3.742,1.856,4.091,0.8,0.625,0.0,1.0,0.636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1148.912625365605,1008.0,1120.0,1100.0
win,Curtis Blaydes,KO/TKO,2,2020-01-25,Curtis Blaydes,Junior Dos Santos,3.688,1.901,4.5,0.8,0.571,0.0,1.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1232.8594097350538,1000.0,2010.0,1000.0
win,Curtis Blaydes,KO/TKO,2,2019-09-07,Curtis Blaydes,Shamil Abdurakhimov,3.713,2.026,4.444,0.8,0.5,0.0,1.0,0.778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015.810608048,1000.0,1040.0,1000.0
win,Curtis Blaydes,DEC,3,2019-03-23,Curtis Blaydes,Justin Willis,4.172,2.413,4.125,0.8,0.6,0.0,1.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,968.0,1000.0,1070.0,1000.0
loss,Francis Ngannou,KO/TKO,1,2018-11-24,Curtis Blaydes,Francis Ngannou,4.201,2.259,4.714,0.8,0.6,0.0,1.0,1.0,3.6,2.4,0.0,1.0,1.0,0.0,1.0,0.0,992.0,1000.0,790.0,1020.0
win,Curtis Blaydes,KO/TKO,3,2018-06-09,Curtis Blaydes,Alistair Overeem,4.492,2.631,4.833,0.8,0.5,0.0,1.0,1.167,3.678,0.345,3.0,1.0,1.0,0.0,1.0,0.0,971.0,1000.0,1380.0,1000.0
win,Curtis Blaydes,DEC,3,2018-02-10,Curtis Blaydes,Mark Hunt,4.746,3.201,3.8,0.6,0.667,0.0,1.0,0.0,1.253,3.133,0.0,1.0,1.0,0.0,1.0,0.0,1000.0,1000.0,1000.0,1000.0
win,Curtis Blaydes,KO/TKO,2,2017-11-04,Curtis Blaydes,Aleksei Oleinik,4.551,2.867,3.75,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,1010.0,1000.0
win,Curtis Blaydes,DEC,3,2017-07-08,Curtis Blaydes,Daniel Omielanczuk,4.388,2.52,5.0,0.333,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1122.8157999999999,1000.0,1320.0,1000.0
nc,Draw,other,2,2017-02-04,Curtis Blaydes,Adam Milstead,4.462,3.346,3.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1249.1595684165075,1008.0,2050.0,1010.0
win,Curtis Blaydes,KO/TKO,2,2016-10-01,Curtis Blaydes,Cody East,2.4,3.6,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,1000.0,540.0,1000.0
loss,Francis Ngannou,KO/TKO,2,2016-04-10,Curtis Blaydes,Francis Ngannou,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
loss,Jamey-Lyn Horth,KO/TKO,1,2025-12-13,Tereza Bleda,Jamey-Lyn Horth,3.016,1.858,1.667,0.667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1009.0,1000.0,1230.0,1000.0
win,Tereza Bleda,DEC,3,2023-06-17,Tereza Bleda,Gabriella Fernandes,2.571,2.042,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1221.615821371454,1008.0,1740.0,1100.0
loss,Natalia Silva,KO/TKO,3,2022-11-19,Tereza Bleda,Natalia Silva,3.333,0.6,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0
win,Tereza Bleda,DEC,3,2022-09-06,Tereza Bleda,Nayara Maia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984.0,1000.0,1380.0,1000.0
loss,Alonzo Menifield,KO/TKO,1,2018-06-12,Dashawn Boatwright,Alonzo Menifield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1131.4129059999998,1000.0,1330.0,1000.0
loss,Mark Hunt,KO/TKO,1,2004-10-31,Dan Bobish,Mark Hunt,2.488,3.041,0.75,0.25,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1158.7765091411973,1000.0,1220.0,1000.0
loss,Igor Vovchanchyn,KO/TKO,2,2004-02-01,Dan Bobish,Igor Vovchanchyn,2.195,4.146,0.333,0.333,0.0,1.0,1.0,0.0,2.169,0.723,0.0,1.0,1.0,0.0,1.0,0.0,1008.0,1000.0,1100.0,1000.0
loss,Gary Goodridge,KO/TKO,1,2003-11-09,Dan Bobish,Gary Goodridge,2.368,2.368,0.5,0.5,0.0,1.0,1.0,0.0,0.544,0.181,1.0,1.0,1.0,0.0,1.0,0.0,1031.621216096,992.0,1140.0,1100.0
loss,Mark Kerr,SUB,1,1997-07-27,Dan Bobish,Mark Kerr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1110.0,1000.0
win,Dan Bobish,SUB,1,1997-07-27,Dan Bobish,Brian Johnston,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1115.88,1008.0,1000.0,1020.0
win,Mark Bocek,DEC,3,2014-04-16,Mark Bocek,Mike de la Torre,2.152,2.108,2.615,0.6,0.0,0.625,1.0,50.769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,945.0,1008.0,940.0,1010.0
loss,Rafael Dos Anjos,DEC,3,2012-11-17,Mark Bocek,Rafael Dos Anjos,2.26,1.926,2.833,0.6,0.0,0.625,1.0,55.0,2.8,1.4,5.0,1.0,0.0,0.0,1.0,24.0,1000.0,1000.0,1000.0,1000.0
win,Mark Bocek,DEC,3,2012-04-21,Mark Bocek,John Alessio,1.888,1.888,2.636,0.6,0.0,0.714,1.0,60.0,3.533,0.6,3.0,1.0,0.0,0.0,1.0,0.0,992.0,1000.0,1210.0,1000.0
win,Mark Bocek,DEC,3,2011-12-10,Mark Bocek,Nik Lentz,1.698,2.085,2.4,0.6,0.0,0.833,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0,820.0,1000.0
loss,Benson Henderson,DEC,3,2011-04-30,Mark Bocek,Benson Henderson,1.884,1.768,2.222,0.8,0.0,0.833,1.0,73.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1232.2783986273519,1000.0,1930.0,1000.0
win,Mark Bocek,SUB,1,2010-12-11,Mark Bocek,Dustin Hazelett,1.828,1.828,2.375,0.8,0.0,0.8,1.0,82.5,1.331,3.481,1.0,1.0,0.0,1.0,1.0,0.0,1000.0,1000.0,1130.0,1000.0
loss,Jim Miller,DEC,3,2010-03-27,Mark Bocek,Jim Miller,2.001,1.901,2.143,0.8,0.0,0.8,1.0,94.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1330.0,1000.0
win,Mark Bocek,SUB,1,2009-12-05,Mark Bocek,Joe Brammer,2.022,1.969,2.167,0.8,0.0,0.75,1.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984.0,1016.064,1380.0,1200.0
