W/L,winner,method,Round,Date,Fighter,Opponent,f_SLpM,f_SApM,f_TD_pct,f_W_pct,f_KO_pct,f_Sub_pct,f_Finish_pct,f_ctrl,o_SLpM,o_SApM,o_TD_pct,o_W_pct,o_KO_pct,o_Sub_pct,o_Finish_pct,o_ctrl,f_ELO,o_ELO,f_survivor_score,o_survivor_score
win,Jordan Espinosa,SUB,1,2017-08-22,Jordan Espinosa,Nick Urso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1055.0,1000.0,1330.0,1000.0
loss,Pat Barry,KO/TKO,1,2008-12-27,Dan Evensen,Pat Barry,0.407,4.678,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0,1840.0,1000.0
loss,Cheick Kongo,KO/TKO,1,2008-08-09,Dan Evensen,Cheick Kongo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0,1240.0,1000.0
loss,Charles Jourdain,DEC,3,2021-12-18,Andre Ewell,Charles Jourdain,4.351,4.297,0.25,0.4,0.0,0.0,1.0,113.875,6.572,7.964,0.0,0.0,0.0,0.0,1.0,0.0,1008.0,1000.0,1870.0,1000.0
loss,Julio Arce,KO/TKO,2,2021-07-24,Andre Ewell,Julio Arce,4.42,4.254,0.286,0.6,0.0,0.0,1.0,126.714,6.262,3.639,1.0,1.0,1.0,0.0,1.0,0.0,1000.0,1000.0,1000.0,1000.0
loss,Chris Gutierrez,DEC,3,2021-02-13,Andre Ewell,Chris Gutierrez,4.504,4.195,0.167,0.6,0.0,0.0,1.0,147.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984.0,1000.0,1200.0,1000.0
win,Andre Ewell,DEC,3,2020-09-19,Andre Ewell,Irwin Rivera,3.739,3.946,0.2,0.6,0.0,0.0,1.0,177.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1008.0,1710.0,1010.0
win,Andre Ewell,DEC,3,2020-02-08,Andre Ewell,Jonathan Martinez,3.323,3.827,0.25,0.5,0.0,0.0,1.0,221.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,860.0,1000.0
loss,Marlon Vera,KO/TKO,3,2019-10-12,Andre Ewell,Marlon Vera,3.19,3.167,0.333,0.667,0.0,0.0,1.0,271.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1206.8192514174555,1000.0,2370.0,1000.0
win,Andre Ewell,DEC,3,2019-06-22,Andre Ewell,Anderson Dos Santos,2.329,3.596,0.5,0.5,0.0,0.0,1.0,406.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0,1430.0,1000.0
loss,Nathaniel Wood,SUB,3,2018-12-29,Andre Ewell,Nathaniel Wood,3.533,2.933,1.0,1.0,0.0,0.0,1.0,296.0,4.521,5.068,0.0,1.0,0.0,1.0,1.0,0.0,1016.0,1016.0,1850.0,1100.0
win,Andre Ewell,DEC,3,2018-09-22,Andre Ewell,Renan Barao,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.067,1.933,6.0,1.0,0.0,0.0,1.0,511.0,976.0,1000.0,1590.0,1000.0
loss,Jose Delano,DEC,3,2025-08-19,Manuel Exposito,Jose Delano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1011.0659483374877,1000.0,700.0,1000.0
